Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Minerva FC,55:03,2,Ngashepam Reoson Singh,Pass,81.0,67.0,85,63,,Incomplete,,,,,,,
Minerva FC,55:07,19,Jayed,Defensive Duel,85.0,67.0,0,0,,Lost,,,,,,,
Minerva FC,55:17,2,Ngashepam Reoson Singh,Offensive Duel,72.0,63.0,0,0,,Won,,,,,True,,
Minerva FC,55:19,2,Ngashepam Reoson Singh,Pass,74.0,68.0,86,60,,Complete,,,,,,,
Minerva FC,55:20,19,Jayed,Pass,84.0,63.0,77,54,,Complete,,,,,,,
Minerva FC,55:21,50,Thangkhanlam Samte,Defensive Duel,77.0,51.0,0,0,,Lost,,,,,,,
Minerva FC,55:25,22,Paoginmang Baite,Pass,79.0,47.0,87,10,,Complete,,,,,,,
Minerva FC,55:29,7,Lairenjam Sanathoi Meitei,Offensive Duel,88.0,11.0,0,0,,Won,,,,,True,,
Minerva FC,55:30,7,Lairenjam Sanathoi Meitei,Offensive Duel,90.0,18.0,0,0,,Won,,,,,True,,
Minerva FC,55:31,7,Lairenjam Sanathoi Meitei,Offensive Duel,86.0,26.0,0,0,,Lost,,,,,,,
Minerva FC,55:33,7,Lairenjam Sanathoi Meitei,Defensive Duel,81.0,26.0,0,0,,Lost,,,,,,,
Minerva FC,55:34,7,Lairenjam Sanathoi Meitei,Foul,82.0,28.0,0,0,,,,,,,,,
Minerva FC,55:59,19,Jayed,Pressure,79.0,50.0,0,0,,,,,,,,,
Minerva FC,56:12,5,Rokash Atom,Offensive Duel,24.0,2.0,0,0,,Won,,,,,,,
Minerva FC,56:18,5,Rokash Atom,Offensive Duel,21.0,3.0,0,0,,Won,,,,,,,
Minerva FC,56:36,3,Moosa Ashiq,Free Kick,31.0,5.0,70,11,,,,,,,,,
Minerva FC,56:38,9,Raj Singh Wahengbam ,Air Duel,67.0,11.0,0,0,,Lost,,,,,,,
Minerva FC,56:42,22,Paoginmang Baite,Pass,51.0,15.0,64,4,,Complete,,,,,,,
Minerva FC,56:46,7,Lairenjam Sanathoi Meitei,Long Kick,66.0,8.0,91,32,,Incomplete,,,True,,,,
Minerva FC,56:58,9,Raj Singh Wahengbam ,Defensive Duel,73.0,16.0,0,0,,Won,,,,,,,
Minerva FC,57:00,9,Raj Singh Wahengbam ,Pass,70.0,16.0,85,45,,Complete,,,,,,,
Minerva FC,57:03,19,Jayed,Pass,85.0,46.0,94,56,,Incomplete,,,,,,,
Minerva FC,57:13,2,Ngashepam Reoson Singh,Pass,55.0,72.0,44,66,,Complete,,,,,,,
Minerva FC,57:16,4,Sailex Oinam ,Pass,38.0,61.0,15,47,,Complete,,,,,,,
Minerva FC,57:21,1,Khwairakpam Yoihenba,Pass,13.0,48.0,20,28,,Complete,,,,,,,
Minerva FC,57:24,3,Moosa Ashiq,Long Kick,20.0,24.0,54,6,,Incomplete,,,,,,,
Minerva FC,57:30,5,Rokash Atom,Pass,40.0,14.0,55,7,,Complete,,,,,,,
Minerva FC,57:32,7,Lairenjam Sanathoi Meitei,Pass,50.0,7.0,69,15,,Complete,,,,,,,
Minerva FC,57:33,22,Paoginmang Baite,Carry,68.0,8.0,106,18,,,,,,,,,
Minerva FC,57:39,22,Paoginmang Baite,Offensive Duel,105.0,18.0,0,0,,Won,,,,,True,,
Minerva FC,57:41,22,Paoginmang Baite,Pass,110.0,18.0,99,37,,Complete,,,,,,,
Minerva FC,57:42,19,Jayed,Pass,102.0,35.0,114,37,,Complete,,,True,,,,
Minerva FC,57:42,9,Raj Singh Wahengbam ,Offside,114.0,41.0,0,0,,,,,,,,,
Minerva FC,57:54,11,Khangembem Gibash Meitei,Pressure,101.0,70.0,0,0,,,,,,,,,
Minerva FC,57:57,19,Jayed,Defensive Duel,87.0,55.0,0,0,,Won,,,,,True,,
Minerva FC,57:58,2,Ngashepam Reoson Singh,Defensive Duel,85.0,60.0,0,0,,Won,,,,,True,,
Minerva FC,58:00,19,Jayed,Defensive Duel,80.0,64.0,0,0,,Lost,,,,,,,
Minerva FC,58:03,19,Jayed,Foul,81.0,66.0,0,0,,,,,,,,,
Minerva FC,58:23,5,Rokash Atom,Pass,33.0,11.0,50,25,,Incomplete,,,,,,,
Minerva FC,58:29,2,Ngashepam Reoson Singh,Interception,36.0,51.0,0,0,,,,,,,,,
Minerva FC,58:34,11,Khangembem Gibash Meitei,Offensive Duel,50.0,69.0,0,0,,Won,,,,,,,
Minerva FC,58:37,11,Khangembem Gibash Meitei,Pass,49.0,67.0,47,75,,Complete,,,,,,,
Minerva FC,58:37,2,Ngashepam Reoson Singh,Pass,51.0,75.0,66,74,,Complete,,,,,,,
Minerva FC,58:39,11,Khangembem Gibash Meitei,LBD,68.0,75.0,0,0,,Lost,,,,,,,
Minerva FC,58:41,11,Khangembem Gibash Meitei,Foul,65.0,75.0,0,0,,,,,,,,,
Minerva FC,58:49,9,Raj Singh Wahengbam ,Defensive Duel,62.0,67.0,0,0,,Lost,,,,,,,
Minerva FC,58:54,9,Raj Singh Wahengbam ,Pressure,74.0,62.0,0,0,,,,,,,,,
Minerva FC,58:59,7,Lairenjam Sanathoi Meitei,Defensive Duel,72.0,40.0,0,0,,Lost,,,,,,,
Minerva FC,59:37,1,Khwairakpam Yoihenba,Goal Kick,3.0,41.0,9,57,,,,,,,,,
Minerva FC,59:41,4,Sailex Oinam ,Long Kick,12.0,70.0,62,69,,Complete,,,,,,,
Minerva FC,59:43,19,Jayed,Air Duel,65.0,65.0,0,0,,Lost,,,,,,,
Minerva FC,59:47,50,Thangkhanlam Samte,Air Duel,48.0,47.0,0,0,,Lost,,,,,,,
Minerva FC,59:49,22,Paoginmang Baite,LBD,54.0,37.0,0,0,,Won,,,,,,,
Minerva FC,59:51,9,Raj Singh Wahengbam ,Offensive Duel,55.0,38.0,0,0,,Lost,,,,,,,
Minerva FC,59:52,50,Thangkhanlam Samte,Defensive Duel,50.0,39.0,0,0,,Lost,,,,,True,,
Minerva FC,59:59,5,Rokash Atom,Long Kick,6.0,36.0,24,33,,,,,,True,,,
Minerva FC,60:19,5,Rokash Atom,Throw In,18.0,1.0,49,6,,,,,,,,,
Minerva FC,60:26,19,Jayed,Pass,34.0,34.0,37,60,,Incomplete,,,,,,,
Minerva FC,60:28,2,Ngashepam Reoson Singh,Defensive Duel,36.0,56.0,0,0,,Lost,,,,,True,,
Minerva FC,60:30,2,Ngashepam Reoson Singh,Carry,42.0,59.0,72,48,,,,,,,,,
Minerva FC,60:33,2,Ngashepam Reoson Singh,Pass,78.0,47.0,113,67,,Complete,,,,,,,
Minerva FC,60:41,11,Khangembem Gibash Meitei,Pass,113.0,69.0,92,72,,Complete,,,,,,,
Minerva FC,60:44,2,Ngashepam Reoson Singh,Pass,89.0,73.0,91,52,,Complete,,,,,,,
Minerva FC,60:49,19,Jayed,Pass,90.0,41.0,83,19,,Complete,,,,,,,
Minerva FC,60:52,5,Rokash Atom,Pass,81.0,21.0,96,8,,Complete,,,,,,,
Minerva FC,60:55,7,Lairenjam Sanathoi Meitei,Offensive Duel,97.0,8.0,0,0,,Won,,,,,,,
Minerva FC,61:01,7,Lairenjam Sanathoi Meitei,Pass,84.0,16.0,60,11,,Complete,,,,,,,
Minerva FC,61:05,3,Moosa Ashiq,Pass,56.0,12.0,49,53,,Complete,,,,,,,
Minerva FC,61:09,4,Sailex Oinam ,Pass,50.0,56.0,101,73,,Complete,,,,,,,
Minerva FC,61:13,11,Khangembem Gibash Meitei,Pass,110.0,69.0,108,42,,Incomplete,,,,,,,
Minerva FC,61:16,22,Paoginmang Baite,Pass,99.0,31.0,99,42,,Complete,True,,,,,,
Minerva FC,61:17,19,Jayed,Shot,98.0,40.0,119,35,Left,Off Target,,,,,,,
Minerva FC,61:29,7,Lairenjam Sanathoi Meitei,Pressure,107.0,20.0,0,0,,,,,,,,,
Minerva FC,61:31,5,Rokash Atom,Defensive Duel,89.0,16.0,0,0,,Lost,,,,,True,,
Minerva FC,61:36,5,Rokash Atom,Defensive Duel,74.0,15.0,0,0,,Won,,,,,True,,
Minerva FC,61:38,5,Rokash Atom,LBD,66.0,5.0,0,0,,Won,,,,,,,
Minerva FC,61:41,5,Rokash Atom,Pass,75.0,2.0,80,18,,Complete,,,,,,,
Minerva FC,61:45,9,Raj Singh Wahengbam ,Pass,82.0,20.0,75,42,,Complete,,,,,,,
Minerva FC,61:48,19,Jayed,Pass,78.0,51.0,87,42,,Complete,,,,,,,
Minerva FC,61:50,9,Raj Singh Wahengbam ,Pass,88.0,39.0,91,50,,Complete,,,,,,,
Minerva FC,61:52,19,Jayed,Shot,97.0,52.0,118,45,Right,Off Target,,,,,,,
Minerva FC,62:10,19,Jayed,Pressure,82.0,22.0,0,0,,,,,,,,,
Minerva FC,62:18,4,Sailex Oinam ,Pass,28.0,22.0,37,1,,,,,,True,,,
Minerva FC,62:27,5,Rokash Atom,Defensive Duel,41.0,5.0,0,0,,Won,,,,,True,,
Minerva FC,62:29,22,Paoginmang Baite,Carry,36.0,9.0,79,18,,,,,,,,,
Minerva FC,62:38,9,Raj Singh Wahengbam ,Offensive Duel,108.0,25.0,0,0,,Won,,,,,True,,
Minerva FC,62:39,9,Raj Singh Wahengbam ,Pass,115.0,30.0,113,43,,Complete,,,,,,,
Minerva FC,62:52,2,Ngashepam Reoson Singh,Defensive Duel,58.0,63.0,0,0,,Won,,,,,True,,
Minerva FC,62:54,11,Khangembem Gibash Meitei,Defensive Duel,46.0,57.0,0,0,,Lost,,,,,,,
Minerva FC,63:23,4,Sailex Oinam ,Free Kick,32.0,57.0,40,72,,,,,,,,,
Minerva FC,63:25,2,Ngashepam Reoson Singh,Pass,40.0,71.0,74,77,,Complete,,,,,,,
Minerva FC,63:31,11,Khangembem Gibash Meitei,Pass,80.0,74.0,91,51,,Complete,,,,,,,
Minerva FC,63:32,9,Raj Singh Wahengbam ,Offensive Duel,90.0,52.0,0,0,,Won,,,,,True,,
Minerva FC,64:25,50,Thangkhanlam Samte,Free Kick,88.0,57.0,117,30,,,,,,,,,
Minerva FC,64:39,7,Lairenjam Sanathoi Meitei,Pressure,112.0,19.0,0,0,,,,,,,,,
Minerva FC,64:42,5,Rokash Atom,Interception,66.0,28.0,0,0,,,,,,,,,
Minerva FC,64:43,3,Moosa Ashiq,Defensive Duel,61.0,32.0,0,0,,Lost,,,,,,,
Minerva FC,65:17,2,Ngashepam Reoson Singh,Defensive Duel,29.0,72.0,0,0,,Won,,,,,,,
Minerva FC,65:19,9,Raj Singh Wahengbam ,Offensive Duel,37.0,72.0,0,0,,Won,,,,,True,,
Minerva FC,65:21,9,Raj Singh Wahengbam ,Carry,46.0,72.0,82,60,,,,,,,,,
Minerva FC,65:38,2,Ngashepam Reoson Singh,Throw In,76.0,79.0,97,72,,,,,,,,,
Minerva FC,65:39,9,Raj Singh Wahengbam ,Offensive Duel,94.0,72.0,0,0,,Lost,,,,,,,
Minerva FC,65:42,2,Ngashepam Reoson Singh,Defensive Duel,81.0,73.0,0,0,,Won,,,,,True,,
Minerva FC,65:44,19,Jayed,Pass,74.0,71.0,38,61,,Complete,,,,,,,
Minerva FC,65:48,4,Sailex Oinam ,Pass,39.0,58.0,22,38,,Complete,,,,,,,
Minerva FC,66:18,3,Moosa Ashiq,Pass,19.0,29.0,18,60,,Complete,,,,,,,
Minerva FC,66:21,4,Sailex Oinam ,Long Kick,18.0,64.0,47,77,,Complete,,,,,,,
Minerva FC,66:23,7,Lairenjam Sanathoi Meitei,Carry,51.0,75.0,87,71,,,,,,,,,
Minerva FC,66:31,7,Lairenjam Sanathoi Meitei,Long Kick,88.0,67.0,93,16,,Incomplete,,,,,,,
Minerva FC,66:36,5,Rokash Atom,Air Duel,78.0,22.0,0,0,,Lost,,,,,,,
Minerva FC,66:39,50,Thangkhanlam Samte,Offensive Duel,65.0,33.0,0,0,,Won,,,,,,,
Minerva FC,66:41,50,Thangkhanlam Samte,Head Pass,63.0,32.0,73,27,,Incomplete,,,,,,,
Minerva FC,67:05,50,Thangkhanlam Samte,Defensive Duel,33.0,24.0,0,0,,Lost,,,,,,,
Minerva FC,67:11,19,Jayed,Offensive Duel,31.0,53.0,0,0,,Won,,,,,True,,
Minerva FC,67:13,19,Jayed,Pass,36.0,66.0,60,59,,Complete,,,,,,,
Minerva FC,67:15,9,Raj Singh Wahengbam ,Touch,59.0,58.0,0,0,,Bad,,,,,,,
Minerva FC,67:23,2,Ngashepam Reoson Singh,Defensive Duel,59.0,77.0,0,0,,Won,,,,,True,,
Minerva FC,67:27,2,Ngashepam Reoson Singh,Defensive Duel,35.0,77.0,0,0,,Won,,,,,,,
Minerva FC,67:32,4,Sailex Oinam ,Pass,21.0,75.0,10,53,,Complete,,,,,,,
Minerva FC,67:37,1,Khwairakpam Yoihenba,Pass,10.0,53.0,23,72,,Complete,,,,,,,
Minerva FC,68:28,4,Sailex Oinam ,Pass,30.0,68.0,19,27,,Complete,,,,,,,
Minerva FC,68:33,3,Moosa Ashiq,Pass,26.0,21.0,77,6,,Complete,,,,,,,
Minerva FC,68:36,11,Khangembem Gibash Meitei,Carry,79.0,5.0,94,26,,,,,,,,,
Minerva FC,68:47,5,Rokash Atom,Carry,87.0,14.0,115,21,,,,,,,,,
Minerva FC,68:50,5,Rokash Atom,Pass,114.0,21.0,112,32,,Incomplete,,,,,,,
Minerva FC,68:55,11,Khangembem Gibash Meitei,Defensive Duel,90.0,26.0,0,0,,Won,,,,,True,,
Minerva FC,68:57,11,Khangembem Gibash Meitei,Offensive Duel,94.0,28.0,0,0,,Won,,,,,True,,
Minerva FC,69:18,5,Rokash Atom,Offensive Duel,46.0,19.0,0,0,,Lost,,,,,,,
Minerva FC,69:23,5,Rokash Atom,Pass,39.0,11.0,40,13,,Incomplete,,,,,,,
Minerva FC,69:38,5,Rokash Atom,Throw In,46.0,1.0,91,10,,,,,,,,,
Minerva FC,69:47,22,Paoginmang Baite,Defensive Duel,77.0,9.0,0,0,,Lost,,,,,True,,
Minerva FC,69:54,50,Thangkhanlam Samte,Pass,51.0,16.0,14,42,,Complete,,,,,,,
Minerva FC,69:59,1,Khwairakpam Yoihenba,Pass,13.0,41.0,19,57,,Complete,,,,,,,
Minerva FC,70:06,4,Sailex Oinam ,Long Kick,26.0,69.0,50,65,,Incomplete,,,,,,,
Minerva FC,70:12,2,Ngashepam Reoson Singh,Defensive Duel,31.0,69.0,0,0,,Won,,,,,,,
Minerva FC,70:13,2,Ngashepam Reoson Singh,Pass,26.0,71.0,22,66,,Complete,,,,,,,
Minerva FC,70:14,4,Sailex Oinam ,Pass,25.0,64.0,36,66,,Incomplete,,,,,,,
Minerva FC,70:16,2,Ngashepam Reoson Singh,Offensive Duel,31.0,68.0,0,0,,Won,,,,,True,,
Minerva FC,70:25,7,Lairenjam Sanathoi Meitei,Offensive Duel,37.0,75.0,0,0,,Won,,,,,,,
Minerva FC,70:36,4,Sailex Oinam ,Free Kick,35.0,73.0,18,36,,,,,,,,,
Minerva FC,70:44,3,Moosa Ashiq,Long Kick,21.0,37.0,40,76,,Complete,,,,,,,
Minerva FC,70:48,7,Lairenjam Sanathoi Meitei,Offensive Duel,40.0,72.0,0,0,,Won,,,,,,,
Minerva FC,70:51,7,Lairenjam Sanathoi Meitei,Pass,38.0,72.0,26,70,,Complete,,,,,,,
Minerva FC,70:54,4,Sailex Oinam ,Pass,29.0,72.0,32,70,,Incomplete,,,,,,,
Minerva FC,71:08,2,Ngashepam Reoson Singh,Throw In,30.0,78.0,48,72,,,,,,,,,
Minerva FC,71:08,19,Jayed,Head Pass,51.0,71.0,84,62,,Incomplete,,,,,,,
Minerva FC,71:12,9,Raj Singh Wahengbam ,LBD,86.0,61.0,0,0,,Lost,,,,,,,
Minerva FC,71:25,2,Ngashepam Reoson Singh,Pass,82.0,66.0,109,69,,Complete,,,,,,,
Minerva FC,71:29,2,Ngashepam Reoson Singh,Cross,107.0,73.0,109,23,Right,,,,,,,,
Minerva FC,71:31,22,Paoginmang Baite,Pass,109.0,24.0,102,15,,Complete,,,,,,,
Minerva FC,71:38,11,Khangembem Gibash Meitei,Pass,96.0,12.0,81,20,,Complete,,,,,,,
Minerva FC,71:41,5,Rokash Atom,Pass,81.0,15.0,85,32,,Complete,,,,,,,
Minerva FC,71:43,50,Thangkhanlam Samte,Offensive Duel,83.0,28.0,0,0,,Won,,,,,,,
Minerva FC,71:44,50,Thangkhanlam Samte,Offensive Duel,88.0,28.0,0,0,,Won,,,,,True,,
Minerva FC,71:46,50,Thangkhanlam Samte,Pass,97.0,27.0,96,42,,Complete,,,,,,,
Minerva FC,71:48,19,Jayed,Offensive Duel,95.0,42.0,0,0,,Won,,,,,,,
Minerva FC,71:50,19,Jayed,Pass,94.0,33.0,89,50,,Complete,,,,,,,
Minerva FC,71:52,2,Ngashepam Reoson Singh,Shot,91.0,53.0,98,41,Right,Blocked,,,,,,,
Minerva FC,72:01,2,Ngashepam Reoson Singh,Air Duel,68.0,66.0,0,0,,Won,,,,,,,
Minerva FC,72:16,4,Sailex Oinam ,Free Kick,68.0,67.0,75,59,,,,,,,,,
Minerva FC,72:17,19,Jayed,Pass,75.0,59.0,66,65,,Complete,,,,,,,
Minerva FC,72:19,4,Sailex Oinam ,Pass,65.0,65.0,29,58,,Complete,,,,,,,
Minerva FC,72:24,3,Moosa Ashiq,Pass,27.0,60.0,40,75,,Complete,,,,,,,
Minerva FC,72:29,4,Sailex Oinam ,Long Kick,40.0,74.0,95,52,,Incomplete,,,True,,,,
Minerva FC,72:34,11,Khangembem Gibash Meitei,Head Pass,82.0,60.0,94,60,,Incomplete,,,,,,,
Minerva FC,72:37,9,Raj Singh Wahengbam ,Offensive Duel,92.0,59.0,0,0,,Lost,,,,,True,,
Minerva FC,72:39,11,Khangembem Gibash Meitei,Defensive Duel,84.0,57.0,0,0,,Lost,,,,,,,
Minerva FC,72:48,4,Sailex Oinam ,Head Pass,37.0,71.0,38,79,,,,,,True,,,
Minerva FC,73:01,19,Jayed,Defensive Duel,46.0,73.0,0,0,,Lost,,,,,,,
Minerva FC,73:42,1,Khwairakpam Yoihenba,Hand Pass,6.0,30.0,9,57,,Complete,,,,,,,
Minerva FC,73:45,4,Sailex Oinam ,Pass,13.0,63.0,35,77,,Complete,,,,,,,
Minerva FC,73:47,11,Khangembem Gibash Meitei,Carry,32.0,77.0,62,69,,,,,,,,,
Minerva FC,73:51,11,Khangembem Gibash Meitei,Pass,62.0,70.0,74,57,,Complete,,,,,,,
Minerva FC,73:54,9,Raj Singh Wahengbam ,Offensive Duel,75.0,56.0,0,0,,Won,,,,,,,
Minerva FC,73:55,9,Raj Singh Wahengbam ,Offensive Duel,79.0,57.0,0,0,,Lost,,,,,True,,
Minerva FC,74:01,22,Paoginmang Baite,Interception,63.0,36.0,0,0,,,,,,,,,
Minerva FC,74:03,22,Paoginmang Baite,Pass,53.0,38.0,41,34,,Complete,,,,,,,
Minerva FC,74:08,3,Moosa Ashiq,Pass,36.0,29.0,33,53,,Complete,,,,,,,
Minerva FC,74:11,4,Sailex Oinam ,Pass,32.0,59.0,66,76,,Complete,,,,,,,
Minerva FC,74:12,11,Khangembem Gibash Meitei,Carry,65.0,75.0,77,58,,,,,,,,,
Minerva FC,74:17,11,Khangembem Gibash Meitei,Pass,76.0,58.0,87,49,,,,,True,,,,
Minerva FC,74:21,22,Paoginmang Baite,Offside,104.0,53.0,0,0,,,,,,,,,
Minerva FC,75:26,9,Raj Singh Wahengbam ,Subbed Out,63.0,79.0,0,0,,,,,,,,,
Minerva FC,76:09,14,Malsom Tuboi,Pressure,70.0,35.0,0,0,,,,,,,,,
Minerva FC,76:14,5,Rokash Atom,Air Duel,19.0,23.0,0,0,,Won,,,,,,,
Minerva FC,76:17,5,Rokash Atom,Long Kick,5.0,4.0,64,1,,Incomplete,,,,,,,
Minerva FC,76:39,14,Malsom Tuboi,Defensive Duel,79.0,42.0,0,0,,Lost,,,,,True,,
Minerva FC,77:15,4,Sailex Oinam ,Free Kick,26.0,67.0,37,69,,,,,,,,,
Minerva FC,77:17,2,Ngashepam Reoson Singh,Pass,37.0,68.0,26,67,,Complete,,,,,,,
Minerva FC,77:18,4,Sailex Oinam ,Long Kick,26.0,69.0,52,69,,Complete,,,,,,,
Minerva FC,77:21,19,Jayed,Offensive Duel,45.0,69.0,0,0,,Won,,,,,,,
Minerva FC,78:00,14,Malsom Tuboi,Pass,99.0,73.0,80,63,,Complete,,,,,,,
Minerva FC,77:51,4,Sailex Oinam ,Free Kick,42.0,74.0,100,72,,,,,,,,,
Minerva FC,78:03,2,Ngashepam Reoson Singh,Pass,84.0,70.0,98,76,,Complete,,,,,,,
Minerva FC,78:05,11,Khangembem Gibash Meitei,Pass,95.0,77.0,101,68,,Complete,,,,,,,
Minerva FC,78:07,14,Malsom Tuboi,Offensive Duel,100.0,69.0,0,0,,Won,,,,,True,,
Minerva FC,78:51,7,Lairenjam Sanathoi Meitei,Free Kick,96.0,73.0,117,31,,,,,,,,,
Minerva FC,78:53,4,Sailex Oinam ,Offside,115.0,36.0,0,0,,,,,,,,,
Minerva FC,79:13,5,Rokash Atom,Head Pass,38.0,43.0,9,46,,Complete,,,,,,,
Minerva FC,79:36,1,Khwairakpam Yoihenba,Hand Pass,14.0,43.0,8,21,,Complete,,,,,,,
Minerva FC,79:39,3,Moosa Ashiq,Pass,9.0,21.0,43,20,,Complete,,,,,,,
Minerva FC,79:44,22,Paoginmang Baite,Pass,54.0,35.0,68,57,,Complete,,,,,,,
Minerva FC,79:46,19,Jayed,Long Kick,69.0,61.0,118,76,,Incomplete,,,,,,,
Minerva FC,80:28,2,Ngashepam Reoson Singh,Throw In,94.0,78.0,111,72,,,,,,,,,
Minerva FC,80:32,14,Malsom Tuboi,Offensive Duel,109.0,74.0,0,0,,Won,,,,,True,,
Minerva FC,80:35,14,Malsom Tuboi,Pass,110.0,68.0,100,43,,Complete,,,,,,,
Minerva FC,80:37,22,Paoginmang Baite,Pass,101.0,43.0,102,53,,Complete,,,,,,,
Minerva FC,80:39,19,Jayed,Shot,108.0,55.0,117,32,Right,Off Target,,,,,,,
Minerva FC,81:56,2,Ngashepam Reoson Singh,Pass,79.0,76.0,86,71,,Complete,,,,,,,
Minerva FC,81:57,14,Malsom Tuboi,Pass,88.0,69.0,80,75,,Complete,,,,,,,
Minerva FC,81:58,2,Ngashepam Reoson Singh,Pass,79.0,76.0,80,62,,Complete,,,,,,,
Minerva FC,82:01,19,Jayed,Offensive Duel,78.0,60.0,0,0,,Lost,,,,,,,
Minerva FC,82:04,19,Jayed,Defensive Duel,80.0,55.0,0,0,,Lost,,,,,,,
Minerva FC,82:18,4,Sailex Oinam ,Pass,34.0,71.0,47,69,,Complete,,,,,,,
Minerva FC,82:19,19,Jayed,Pass,49.0,69.0,44,72,,Incomplete,,,,,,,
Minerva FC,82:20,2,Ngashepam Reoson Singh,Defensive Duel,44.0,71.0,0,0,,Lost,,,,,True,,
Minerva FC,82:26,3,Moosa Ashiq,Pass,22.0,39.0,23,49,,Incomplete,,,,,,,
Minerva FC,82:39,1,Khwairakpam Yoihenba,Hand Pass,7.0,49.0,22,72,,Complete,,,,,,,
Minerva FC,82:43,4,Sailex Oinam ,Pass,22.0,72.0,36,65,,Complete,,,,,,,
Minerva FC,82:46,2,Ngashepam Reoson Singh,Pass,47.0,66.0,75,65,,Incomplete,,,,,,,
Minerva FC,82:58,11,Khangembem Gibash Meitei,Defensive Duel,92.0,75.0,0,0,,Won,,,,,,,
Minerva FC,83:17,11,Khangembem Gibash Meitei,Subbed Out,67.0,80.0,0,0,,,,,,,,,
Minerva FC,83:23,14,Malsom Tuboi,Pressure,96.0,75.0,0,0,,,,,,,,,
Minerva FC,83:29,5,Rokash Atom,Pass,69.0,26.0,80,38,,Complete,,,,,,,
Minerva FC,83:31,22,Paoginmang Baite,Offensive Duel,83.0,35.0,0,0,,Won,,,,,True,,
Minerva FC,83:33,22,Paoginmang Baite,Pass,87.0,36.0,111,25,,Complete,,,,,,,
Minerva FC,83:35,7,Lairenjam Sanathoi Meitei,Pass,111.0,24.0,115,37,,Incomplete,,,,,,,
Minerva FC,83:49,7,Lairenjam Sanathoi Meitei,Defensive Duel,66.0,8.0,0,0,,Lost,,,,,,,
Minerva FC,84:28,2,Ngashepam Reoson Singh,Throw In,26.0,79.0,47,75,,,,,,,,,
Minerva FC,84:29,8,Ahvas K,Pass,42.0,75.0,50,72,,Complete,,,,,,,
Minerva FC,84:32,19,Jayed,Head Pass,47.0,70.0,48,56,,Complete,,,,,,,
Minerva FC,84:35,50,Thangkhanlam Samte,Pass,46.0,53.0,56,47,,Incomplete,,,,,,,
Minerva FC,84:48,8,Ahvas K,Pass,68.0,51.0,83,42,,Incomplete,,,,,,,
Minerva FC,85:00,8,Ahvas K,Defensive Duel,99.0,77.0,0,0,,Won,,,,,True,,
Minerva FC,85:18,3,Moosa Ashiq,Head Pass,43.0,45.0,53,55,,Complete,,,,,,,
Minerva FC,85:19,4,Sailex Oinam ,Pass,49.0,51.0,64,58,,Incomplete,,,,,,,
Minerva FC,85:23,50,Thangkhanlam Samte,Offensive Duel,55.0,44.0,0,0,,Won,,,,,,,
Minerva FC,85:24,50,Thangkhanlam Samte,Air Duel,58.0,46.0,0,0,,Won,,,,,,,
Minerva FC,85:25,19,Jayed,Head Pass,70.0,65.0,83,59,,Complete,,,,,,,
Minerva FC,85:31,19,Jayed,Defensive Duel,77.0,59.0,0,0,,Lost,,,,,True,,
Minerva FC,85:33,19,Jayed,Foul,71.0,57.0,0,0,,Yellow Card,,,,,,,
Minerva FC,85:59,3,Moosa Ashiq,Head Pass,22.0,39.0,40,44,,Complete,,,,,,,
Minerva FC,86:01,50,Thangkhanlam Samte,Head Pass,36.0,42.0,64,53,,Complete,,,,,,,
Minerva FC,86:04,14,Malsom Tuboi,Touch,62.0,53.0,0,0,,Bad,,,,,,,
Minerva FC,86:07,14,Malsom Tuboi,Carry,72.0,52.0,88,43,,,,,,,,,
Minerva FC,86:10,14,Malsom Tuboi,Pass,85.0,40.0,97,29,,Complete,,,,,,,
Minerva FC,86:14,7,Lairenjam Sanathoi Meitei,Pass,98.0,28.0,97,53,,Complete,,,,,,,
Minerva FC,86:17,8,Ahvas K,Offensive Duel,98.0,54.0,0,0,,Won,,,,,True,,
Minerva FC,86:18,8,Ahvas K,Shot,108.0,52.0,117,40,Right,Saved,,,,,,,
Minerva FC,86:29,7,Lairenjam Sanathoi Meitei,Corner,116.0,2.0,91,6,,,,,,,,,
Minerva FC,86:32,5,Rokash Atom,Pass,90.0,4.0,110,7,,Complete,,,,,,,
Minerva FC,86:35,7,Lairenjam Sanathoi Meitei,Cross,111.0,7.0,103,60,Left,,,,,,,,
Minerva FC,86:41,19,Jayed,Offensive Duel,109.0,55.0,0,0,,Won,,,,,True,,
Minerva FC,87:06,2,Ngashepam Reoson Singh,Pass,80.0,75.0,66,61,,Complete,,,,,,,
Minerva FC,87:09,50,Thangkhanlam Samte,Pass,66.0,67.0,82,52,,Complete,,,,,,,
Minerva FC,87:13,14,Malsom Tuboi,Offensive Duel,83.0,50.0,0,0,,Won,,,,,,,
Minerva FC,88:18,8,Ahvas K,Defensive Duel,70.0,68.0,0,0,,Lost,,,,,True,,
Minerva FC,88:22,2,Ngashepam Reoson Singh,Defensive Duel,44.0,57.0,0,0,,Won,,,,,,,
Minerva FC,88:30,7,Lairenjam Sanathoi Meitei,Defensive Duel,79.0,29.0,0,0,,Lost,,,,,True,,
Minerva FC,88:36,7,Lairenjam Sanathoi Meitei,Defensive Duel,67.0,12.0,0,0,,Lost,,,,,,,
