Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Punjab FC,60:18:00,8,Samuel Haokip,Free Kick,79,31,79,31,,,,,,,,,
Punjab FC,60:20:00,8,Samuel Haokip,Pass,80,44,83,70,,Complete,,,,,,,
Punjab FC,60:25:00,18,Naorem Singh,Cross,86,71,110,43,Right,,,,,,,,
Punjab FC,61:01:00,4,Shubham Poonia,Head Pass,36,33,61,40,,Incomplete,,,,,,,
Punjab FC,62:10:00,4,Shubham Poonia,Long Kick,18,39,47,49,,,,,,TRUE,,,
Punjab FC,63:03:00,1,Aadil,Long Kick,13,35,96,28,,,,,TRUE,,,,
Punjab FC,63:17:00,8,Samuel Haokip,Head Pass,83,27,91,40,,Incomplete,,,,,,,
Punjab FC,63:25:00,6,Khuraijam Meetei,Air Duel,37,52,0,0,,,,,,,,,
Punjab FC,63:27:00,3,Telem Singh,Long Kick,32,51,81,33,,,,,,TRUE,,,
Punjab FC,63:32:00,11,Thogbam singh,Pass,69,24,85,33,,Complete,,,,,,,
Punjab FC,63:34:00,9,Gunleiba Wangkheirakpam,Touch,88,28,0,0,,,,,,,,,
Punjab FC,63:36:00,11,Thogbam singh,Pressure,84,31,0,0,,,,,,,,,
Punjab FC,63:48:00,11,Thogbam singh,Pass,33,24,74,24,,Complete,,,,,,,
Punjab FC,64:05:00,5,Suraj Murmu,Long Kick,53,24,90,38,,Incomplete,,,,,,,
Punjab FC,64:59:00,18,Naorem Singh,Throw In,47,78,47,78,,,,,,,,,
Punjab FC,65:02:00,3,Telem Singh,Pass,33,68,28,36,,Complete,,,,,,,
Punjab FC,65:06:00,4,Shubham Poonia,Pass,31,38,30,8,,Complete,,,,,,,
Punjab FC,65:07:00,5,Suraj Murmu,Pass,27,14,48,10,,Complete,,,,,,,
Punjab FC,65:10:00,11,Thogbam singh,Pass,55,12,42,25,,Complete,,,,,,,
Punjab FC,65:11:00,5,Suraj Murmu,Long Kick,40,25,80,39,,Incomplete,,,,,,,
Punjab FC,65:21:00,6,Khuraijam Meetei,LBD,47,59,0,0,,,,,,,,,
Punjab FC,65:24:00,6,Khuraijam Meetei,Pass,48,35,31,34,,Complete,,,,,,,
Punjab FC,65:26:00,4,Shubham Poonia,Pass,31,32,77,27,,Incomplete,,,,,,,
Punjab FC,65:39:00,3,Telem Singh,Long Kick,29,45,83,47,,,,,,,,,
Punjab FC,65:54:00,18,Naorem Singh,Pass,25,65,33,79,,,,,,TRUE,,,
Punjab FC,67:09:00,4,Shubham Poonia,Air Duel,18,46,0,0,,Won,,,,,,,
Punjab FC,67:58:00,4,Shubham Poonia,Goal Kick,8,35,8,35,,,,,,,,,
Punjab FC,68:02:00,11,Thogbam singh,Pass,52,18,81,8,,Complete,,,,,,,
Punjab FC,68:05:00,5,Suraj Murmu,Carry,74,12,106,20,,,,,,,,,
Punjab FC,68:10:00,5,Suraj Murmu,Shot,106,27,106,27,Right,Off Target,,,,,,,
Punjab FC,69:21:00,8,Samuel Haokip,Corner,116,3,116,3,,,,,,,,,
Punjab FC,69:49:00,7,Heman Meitei,Subbed Out,52,58,0,0,,,,,,,,,
Punjab FC,69:41:00,3,Telem Singh,Head Pass,13,53,31,40,,,,,,TRUE,,,
Punjab FC,69:49:00,7,Heman Meitei,Pressure,52,58,0,0,,,,,,,,,
