Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Sudeva,58:59:00,2,Sagar Patra,Pass,43,39,55,46,,Complete,,,,,,,
Sudeva,59:01:00,7,Oinam Nirmal Meitei,Pass,53,45,58,71,,Complete,,,,,,,
Sudeva,59:07:00,4,Moirangthem Manithoiba,Carry,54,69,73,69,,,,,,,,,
Sudeva,59:07:00,4,Moirangthem Manithoiba,Pass,67,68,86,74,,Complete,,,,,,,
Sudeva,59:10:00,10,Thangboisat Chongloi,Pass,80,74,102,73,,Complete,,,,,,,
Sudeva,59:13:00,7,Oinam Nirmal Meitei,Cross,97,71,117,42,Right,,,,,,,,
Sudeva,59:41:00,20,Eddie Zothanmawia,Pressure,107,25,0,0,,,,,,,,,
Sudeva,59:44:00,6,Irfan Ahmad Mir,Air Duel,53,16,0,0,,Won,,,,,,,
Sudeva,59:47:00,15,Pukar Dulal,Air Duel,70,29,0,0,,Won,,,,,,,
Sudeva,59:51:00,15,Pukar Dulal,Offensive Duel,67,38,0,0,,Won,,,,,TRUE,,
Sudeva,59:54:00,15,Pukar Dulal,Pass,73,35,92,12,,Complete,,,,,,,
Sudeva,59:57:00,12,R Aarya Krishna,Cross,103,10,109,44,Left,,,,,,,,
Sudeva,60:02:00,10,Thangboisat Chongloi,LBD,94,52,0,0,,,,,,,,,
Sudeva,60:21:00,4,Moirangthem Manithoiba,Interception,69,75,0,0,,,,,,,,,
Sudeva,60:21:00,4,Moirangthem Manithoiba,Pass,65,73,75,54,,Complete,,,,,,,
Sudeva,60:24:00,7,Oinam Nirmal Meitei,Touch,74,62,0,0,,Bad,,,,,,,
Sudeva,60:28:00,12,R Aarya Krishna,Interception,79,30,0,0,,,,,,,,,
Sudeva,60:28:00,12,R Aarya Krishna,Offensive Duel,81,31,0,0,,Lost,,,,,TRUE,,
Sudeva,61:15:00,2,Sagar Patra,Interception,13,43,0,0,,,,,,,,,
Sudeva,61:15:00,2,Sagar Patra,Pass,13,44,26,36,,,,,,TRUE,,,
Sudeva,61:26:00,21,Samir Thapa,Goal Kick,7,45,12,59,,,,,,,,,
Sudeva,61:28:00,2,Sagar Patra,Pass,7,53,25,67,,Complete,,,,,,,
Sudeva,61:31:00,4,Moirangthem Manithoiba,Offensive Duel,27,68,0,0,,Won,,,,,TRUE,,
Sudeva,61:33:00,7,Oinam Nirmal Meitei,Pass,31,61,46,75,,Complete,,,,,,,
Sudeva,61:38:00,10,Thangboisat Chongloi,Pass,44,75,49,67,,Incomplete,,,,,,,
Sudeva,62:00:00,21,Samir Thapa,Goal Kick,5,33,8,22,,,,,,,,,
Sudeva,62:05:00,25,Leishangthem Donaroy Singh,Long Kick,8,25,34,33,,Complete,,,,,,,
Sudeva,62:10:00,7,Oinam Nirmal Meitei,Pass,33,48,41,72,,Complete,,,,,,,
Sudeva,62:14:00,4,Moirangthem Manithoiba,Long Kick,44,73,92,48,,Complete,,,TRUE,,,,
Sudeva,62:23:00,10,Thangboisat Chongloi,Throw In,77,78,75,72,,,,,,,,,
Sudeva,62:28:00,10,Thangboisat Chongloi,Offensive Duel,76,75,0,0,,,,,,,,,
Sudeva,62:42:00,21,Samir Thapa,Hand Pass,5,41,19,53,,Complete,,,,,,,
Sudeva,62:38:00,25,Leishangthem Donaroy Singh,Defensive Duel,11,55,0,0,,,,,,,,,
Sudeva,62:44:00,2,Sagar Patra,Pass,21,54,39,54,,Complete,,,,,,,
Sudeva,62:47:00,7,Oinam Nirmal Meitei,Long Kick,37,59,61,17,,Complete,,,,,,,
Sudeva,62:52:00,12,R Aarya Krishna,Offensive Duel,61,15,0,0,,Won,,,,,TRUE,,
Sudeva,62:54:00,12,R Aarya Krishna,Offensive Duel,72,21,0,0,,,,,,,,,
Sudeva,62:55:00,12,R Aarya Krishna,Pass,79,21,96,18,,Complete,,,,,,,
Sudeva,62:59:00,20,Eddie Zothanmawia,Offside,90,17,0,0,,,,,,,,,
Sudeva,63:25:00,12,R Aarya Krishna,Pressure,75,8,0,0,,,,,,,,,
Sudeva,63:32:00,2,Sagar Patra,Defensive Duel,33,30,0,0,,,,,,,,,
Sudeva,63:35:00,2,Sagar Patra,Foul,29,27,0,0,,,,,,,,,
Sudeva,64:36:00,21,Samir Thapa,Goal Kick,5,47,13,61,,,,,,,,,
Sudeva,64:39:00,2,Sagar Patra,Long Kick,10,60,55,57,,Complete,,,,,,,
Sudeva,64:43:00,20,Eddie Zothanmawia,Pass,57,53,69,62,,Incomplete,,,,,,,
Sudeva,65:10:00,7,Oinam Nirmal Meitei,Free Kick,65,56,74,34,,,,,,,,,
Sudeva,65:13:00,11,Mayengbam Lanchenba,Pass,77,27,92,7,,Complete,,,,,,,
Sudeva,65:17:00,6,Irfan Ahmad Mir,Offensive Duel,86,8,0,0,,,,,,,,,
Sudeva,65:19:00,11,Mayengbam Lanchenba,Defensive Duel,77,12,0,0,,Lost,,,,,TRUE,,
Sudeva,65:26:00,25,Leishangthem Donaroy Singh,Pass,33,21,44,1,,,,,,TRUE,,,
Sudeva,65:40:00,6,Irfan Ahmad Mir,LBD,30,8,0,0,,,,,,,,,
Sudeva,65:42:00,11,Mayengbam Lanchenba,LBD,36,12,0,0,,,,,,,,,
Sudeva,66:22:00,20,Eddie Zothanmawia,Pressure,93,21,0,0,,,,,,,,,
Sudeva,66:34:00,4,Moirangthem Manithoiba,Interception,30,57,0,0,,,,,,,,,
Sudeva,66:35:00,4,Moirangthem Manithoiba,Head Pass,30,62,43,58,,Complete,,,,,,,
Sudeva,66:36:00,10,Thangboisat Chongloi,Air Duel,38,60,0,0,,Won,,,,,,,
Sudeva,66:42:00,7,Oinam Nirmal Meitei,Offensive Duel,43,58,0,0,,,,,,,,,
Sudeva,66:48:00,7,Oinam Nirmal Meitei,Pass,53,69,49,56,,Complete,,,,,,,
Sudeva,66:50:00,10,Thangboisat Chongloi,Pass,51,63,49,76,,Complete,,,,,,,
Sudeva,66:52:00,4,Moirangthem Manithoiba,Pass,53,75,75,66,,Complete,,,,,,,
Sudeva,66:54:00,10,Thangboisat Chongloi,Pass,79,65,85,74,,Complete,,,,,,,
Sudeva,67:01:00,15,Pukar Dulal,Pass,105,76,92,63,,Complete,,,,,,,
Sudeva,67:05:00,7,Oinam Nirmal Meitei,Offensive Duel,85,59,0,0,,,,,,,,,
Sudeva,67:08:00,7,Oinam Nirmal Meitei,Pass,85,53,90,26,,Complete,,,,,,,
Sudeva,67:10:00,11,Mayengbam Lanchenba,Touch,86,30,0,0,,Bad,,,,,,,
Sudeva,67:11:00,11,Mayengbam Lanchenba,Defensive Duel,89,28,0,0,,Lost,,,,,TRUE,,
Sudeva,67:20:00,25,Leishangthem Donaroy Singh,Pass,34,18,57,2,,Complete,,,,,,,
Sudeva,67:24:00,12,R Aarya Krishna,Offensive Duel,55,5,0,0,,Won,,,,,TRUE,,
Sudeva,67:23:00,12,R Aarya Krishna,Carry,56,3,85,6,,,,,,,,,
Sudeva,67:27:00,12,R Aarya Krishna,Offensive Duel,84,6,0,0,,,,,,,,,
Sudeva,68:43:00,11,Mayengbam Lanchenba,LBD,32,53,0,0,,,,,,,,,
Sudeva,68:50:00,4,Moirangthem Manithoiba,Interception,7,53,0,0,,,,,,,,,
Sudeva,68:52:00,7,Oinam Nirmal Meitei,Pass,13,48,26,58,,Complete,,,,,,,
Sudeva,68:54:00,10,Thangboisat Chongloi,Offensive Duel,28,59,0,0,,Lost,,,,,TRUE,,
Sudeva,68:56:00,11,Mayengbam Lanchenba,LBD,26,55,0,0,,,,,,,,,
Sudeva,69:00:00,7,Oinam Nirmal Meitei,Pass,26,59,34,70,,Complete,,,,,,,
Sudeva,69:03:00,4,Moirangthem Manithoiba,Pass,31,74,39,58,,Complete,,,,,,,
Sudeva,69:05:00,10,Thangboisat Chongloi,Pass,39,64,30,74,,Complete,,,,,,,
Sudeva,69:06:00,4,Moirangthem Manithoiba,Pass,30,72,46,72,,Complete,,,,,,,
Sudeva,69:09:00,10,Thangboisat Chongloi,Pass,37,73,45,62,,Complete,,,,,,,
Sudeva,69:12:00,12,R Aarya Krishna,Pass,56,41,65,56,,Complete,,,,,,,
Sudeva,69:15:00,11,Mayengbam Lanchenba,Pass,64,39,69,62,,Incomplete,,,,,,,
Sudeva,69:20:00,15,Pukar Dulal,Pass,63,64,70,68,,Incomplete,,,,,,,
Sudeva,69:24:00,15,Pukar Dulal,Interception,69,71,0,0,,,,,,,,,
Sudeva,69:44:00,2,Sagar Patra,Long Kick,23,70,42,72,,Complete,,,,,,,
Sudeva,69:45:00,10,Thangboisat Chongloi,Air Duel,45,72,0,0,,Won,,,,,,,
Sudeva,69:47:00,7,Oinam Nirmal Meitei,Offensive Duel,41,69,0,0,,Won,,,,,TRUE,,
Sudeva,69:50:00,7,Oinam Nirmal Meitei,Pass,42,64,59,65,,Complete,,,,,,,
Sudeva,70:08:00,11,Mayengbam Lanchenba,Interception,67,20,0,0,,,,,,,,,
Sudeva,70:09:00,11,Mayengbam Lanchenba,Head Pass,67,23,88,14,,Complete,,,,,,,
Sudeva,70:12:00,20,Eddie Zothanmawia,Offensive Duel,89,13,0,0,,Lost,,,,,TRUE,,
Sudeva,70:16:00,11,Mayengbam Lanchenba,Interception,83,14,0,0,,,,,,,,,
Sudeva,70:17:00,11,Mayengbam Lanchenba,LBD,87,15,0,0,,,,,,,,,
Sudeva,70:25:00,11,Mayengbam Lanchenba,Defensive Duel,85,9,0,0,,Lost,,,,,TRUE,,
Sudeva,70:28:00,11,Mayengbam Lanchenba,Foul,84,12,0,0,,,,,,,,,
Sudeva,70:48:00,12,R Aarya Krishna,LBD,77,8,0,0,,,,,,,,,
Sudeva,70:51:00,12,R Aarya Krishna,Defensive Duel,76,8,0,0,,,,,,,,,
Sudeva,70:53:00,20,Eddie Zothanmawia,Pressure,85,8,0,0,,,,,,,,,
Sudeva,70:55:00,20,Eddie Zothanmawia,Interception,84,10,0,0,,,,,,,,,
Sudeva,71:12:00,2,Sagar Patra,Long Kick,32,16,15,48,,Complete,,,,,,,
Sudeva,71:18:00,21,Samir Thapa,Hand Pass,15,50,16,27,,Complete,,,,,,,
Sudeva,71:22:00,25,Leishangthem Donaroy Singh,Pass,24,26,47,11,,Complete,,,,,,,
Sudeva,71:23:00,12,R Aarya Krishna,Pass,33,19,53,18,,Incomplete,,,,,,,
Sudeva,71:42:00,10,Thangboisat Chongloi,Defensive Duel,36,56,0,0,,,,,,,,,
Sudeva,71:53:00,25,Leishangthem Donaroy Singh,Interception,19,39,0,0,,,,,,,,,
Sudeva,71:55:00,4,Moirangthem Manithoiba,Long Kick,16,56,48,13,,Incomplete,,,,,,,
Sudeva,71:59:00,20,Eddie Zothanmawia,LBD,47,15,0,0,,,,,,,,,
Sudeva,72:00:00,20,Eddie Zothanmawia,Foul,43,18,0,0,,,,,,,,,
Sudeva,72:24:00,20,Eddie Zothanmawia,Pressure,87,15,0,0,,,,,,,,,
Sudeva,72:31:00,2,Sagar Patra,Long Kick,27,37,35,12,,Incomplete,,,,,,,
Sudeva,72:35:00,6,Irfan Ahmad Mir,Defensive Duel,35,22,0,0,,,,,,,,,
Sudeva,72:35:00,25,Leishangthem Donaroy Singh,Touch,28,23,0,0,,Bad,,,,,,,
Sudeva,72:37:00,25,Leishangthem Donaroy Singh,LBD,28,20,0,0,,,,,,,,,
Sudeva,72:38:00,11,Mayengbam Lanchenba,Offensive Duel,36,24,0,0,,,,,,,,,
Sudeva,72:40:00,11,Mayengbam Lanchenba,Pass,33,22,25,11,,Complete,,,,,,,
Sudeva,72:43:00,6,Irfan Ahmad Mir,Pass,30,13,37,6,,Complete,,,,,,,
Sudeva,72:45:00,12,R Aarya Krishna,Pass,41,10,58,18,,Complete,,,,,,,
Sudeva,72:46:00,15,Pukar Dulal,Pass,54,17,77,7,,Complete,,,,,,,
Sudeva,72:56:00,12,R Aarya Krishna,Throw In,83,1,77,17,,,,,,,,,
Sudeva,73:00:00,7,Oinam Nirmal Meitei,Offensive Duel,74,9,0,0,,,,,,,,,
Sudeva,73:17:00,6,Irfan Ahmad Mir,Throw In,80,1,63,12,,,,,,,,,
Sudeva,73:20:00,15,Pukar Dulal,Pass,64,12,50,24,,Complete,,,,,,,
Sudeva,73:21:00,2,Sagar Patra,Carry,46,20,68,31,,,,,,,,,
Sudeva,73:25:00,2,Sagar Patra,Long Kick,70,32,103,45,,,,,TRUE,,,,
Sudeva,73:50:00,12,R Aarya Krishna,Pressure,67,9,0,0,,,,,,,,,
Sudeva,73:54:00,15,Pukar Dulal,Defensive Duel,47,24,0,0,,,,,,,,,
Sudeva,73:54:00,2,Sagar Patra,Defensive Duel,40,23,0,0,,Won,,,,,TRUE,,
Sudeva,73:57:00,15,Pukar Dulal,Pass,40,28,57,34,,Complete,,,,,,,
Sudeva,73:59:00,7,Oinam Nirmal Meitei,Pass,53,25,54,41,,Incomplete,,,,,,,
Sudeva,76:05:00,25,Leishangthem Donaroy Singh,Free Kick,23,25,32,33,,,,,,,,,
Sudeva,76:09:00,7,Oinam Nirmal Meitei,Long Kick,41,35,96,56,,,,,,,,,
Sudeva,76:13:00,10,Thangboisat Chongloi,Air Duel,101,58,0,0,,Lost,,,,,,,
Sudeva,76:30:00,4,Moirangthem Manithoiba,Throw In,50,79,41,65,,,,,,,,,
Sudeva,76:33:00,2,Sagar Patra,Pass,40,65,56,73,,Complete,,,,,,,
Sudeva,76:35:00,7,Oinam Nirmal Meitei,Pass,49,69,37,52,,Complete,,,,,,,
Sudeva,76:39:00,2,Sagar Patra,Offensive Duel,39,47,0,0,,Won,,,,,TRUE,,
Sudeva,76:41:00,2,Sagar Patra,Pass,39,36,52,46,,Complete,,,,,,,
Sudeva,76:45:00,7,Oinam Nirmal Meitei,Pass,49,40,74,28,,Complete,,,,,,,
Sudeva,76:47:00,15,Pukar Dulal,Pass,72,30,90,8,,Complete,,,,,,,
Sudeva,76:50:00,12,R Aarya Krishna,Pass,90,7,112,17,,,,,TRUE,,,,
Sudeva,76:53:00,20,Eddie Zothanmawia,Offside,104,15,0,0,,,,,,,,,
Sudeva,77:17:00,12,R Aarya Krishna,Pressure,96,10,0,0,,,,,,,,,
Sudeva,77:23:00,15,Pukar Dulal,Defensive Duel,82,6,0,0,,,,,,,,,
Sudeva,77:24:00,15,Pukar Dulal,Foul,78,4,0,0,,,,,,,,,
Sudeva,78:07:00,6,Irfan Ahmad Mir,Defensive Duel,13,10,0,0,,Lost,,,,,TRUE,,
Sudeva,78:08:00,6,Irfan Ahmad Mir,Foul,13,11,0,0,,,,,,,,,
Sudeva,79:05:00,21,Samir Thapa,Goal Kick,4,48,12,60,,,,,,,,,
Sudeva,79:09:00,2,Sagar Patra,Long Kick,16,60,84,44,,,,,TRUE,,,,
Sudeva,79:38:00,20,Eddie Zothanmawia,Pressure,105,59,0,0,,,,,,,,,
Sudeva,80:06:00,21,Samir Thapa,Goal Kick,5,37,10,20,,,,,,,,,
Sudeva,80:08:00,25,Leishangthem Donaroy Singh,Pass,6,28,32,24,,Complete,,,,,,,
Sudeva,80:13:00,7,Oinam Nirmal Meitei,Pass,23,11,12,3,,Complete,,,,,,,
Sudeva,80:16:00,6,Irfan Ahmad Mir,Touch,12,3,0,0,,Bad,,,,,,,
Sudeva,80:32:00,6,Irfan Ahmad Mir,Defensive Duel,9,8,0,0,,Lost,,,,,TRUE,,
Sudeva,81:42:00,21,Samir Thapa,Goal Kick,7,41,9,21,,,,,,,,,
Sudeva,81:44:00,25,Leishangthem Donaroy Singh,Long Kick,6,31,30,17,,Complete,,,,,,,
Sudeva,81:46:00,15,Pukar Dulal,LBD,32,22,0,0,,,,,,,,,
Sudeva,81:50:00,6,Irfan Ahmad Mir,Pass,24,3,20,14,,Complete,,,,,,,
Sudeva,81:51:00,12,R Aarya Krishna,Pass,21,15,26,7,,Complete,,,,,,,
Sudeva,81:54:00,6,Irfan Ahmad Mir,Pass,22,6,38,8,,Incomplete,,,,,,,
Sudeva,82:00:00,7,Oinam Nirmal Meitei,Defensive Duel,40,21,0,0,,,,,,,,,
Sudeva,82:04:00,7,Oinam Nirmal Meitei,Offensive Duel,38,24,0,0,,,,,,,,,
Sudeva,82:05:00,7,Oinam Nirmal Meitei,Pass,34,26,22,44,,Complete,,,,,,,
Sudeva,82:07:00,2,Sagar Patra,Pass,25,37,36,44,,,,,,,,,
Sudeva,82:08:00,15,Pukar Dulal,Pass,36,42,27,25,,Complete,,,,,,,
Sudeva,82:11:00,25,Leishangthem Donaroy Singh,Pass,26,27,46,27,,Complete,,,,,,,
Sudeva,82:12:00,11,Mayengbam Lanchenba,Pass,49,25,43,13,,Complete,,,,,,,
Sudeva,82:17:00,12,R Aarya Krishna,Pass,52,6,77,13,,Incomplete,,,,,,,
Sudeva,82:20:00,12,R Aarya Krishna,Offensive Duel,80,11,0,0,,Won,,,,,TRUE,,
Sudeva,82:22:00,7,Oinam Nirmal Meitei,Offensive Duel,79,19,0,0,,Won,,,,,TRUE,,
Sudeva,82:25:00,7,Oinam Nirmal Meitei,Pass,89,18,97,39,,Complete,,,,,,,
Sudeva,82:26:00,20,Eddie Zothanmawia,Interception,96,32,0,0,,,,,,,,,
Sudeva,82:43:00,20,Eddie Zothanmawia,Pressure,95,15,0,0,,,,,,,,,
Sudeva,82:48:00,6,Irfan Ahmad Mir,Pass,43,12,35,28,,Complete,,,,,,,
Sudeva,82:49:00,25,Leishangthem Donaroy Singh,Pass,32,27,39,15,,Complete,,,,,,,
Sudeva,82:52:00,6,Irfan Ahmad Mir,Pass,39,13,17,10,,,,,,,,,
Sudeva,82:54:00,25,Leishangthem Donaroy Singh,Pass,13,9,28,9,,Complete,,,,,,,
Sudeva,82:56:00,6,Irfan Ahmad Mir,LBD,28,7,0,0,,,,,,,,,
Sudeva,83:20:00,6,Irfan Ahmad Mir,Throw In,20,3,15,12,,,,,,,,,
Sudeva,83:22:00,25,Leishangthem Donaroy Singh,Pass,16,11,21,6,,Complete,,,,,,,
Sudeva,83:23:00,6,Irfan Ahmad Mir,Pass,20,5,16,14,,Complete,,,,,,,
Sudeva,83:26:00,25,Leishangthem Donaroy Singh,Long Kick,17,11,50,56,,Incomplete,,,,,,,
Sudeva,83:31:00,15,Pukar Dulal,Defensive Duel,40,49,0,0,,Lost,,,,,TRUE,,
Sudeva,83:36:00,21,Samir Thapa,Save,7,44,0,0,,Saved,,,,,,,Bottom
Sudeva,83:38:00,21,Samir Thapa,Hand Pass,5,44,24,44,,Complete,,,,,,,
Sudeva,83:42:00,7,Oinam Nirmal Meitei,Pass,23,41,35,71,,Complete,,,,,,,
Sudeva,83:47:00,4,Moirangthem Manithoiba,Pass,38,74,54,70,,Complete,,,,,,,
Sudeva,83:48:00,10,Thangboisat Chongloi,Offensive Duel,53,72,0,0,,,,,,,,,
Sudeva,83:50:00,10,Thangboisat Chongloi,Pass,54,69,46,54,,Complete,,,,,,,
Sudeva,83:52:00,7,Oinam Nirmal Meitei,Pass,52,52,66,39,,Incomplete,,,,,,,
Sudeva,83:58:00,7,Oinam Nirmal Meitei,Pass,74,55,83,72,,Complete,,,,,,,
Sudeva,84:02:00,4,Moirangthem Manithoiba,Pass,81,72,68,58,,Complete,,,,,,,
Sudeva,84:04:00,15,Pukar Dulal,Pass,69,65,79,49,,Complete,,,,,,,
Sudeva,84:17:00,7,Oinam Nirmal Meitei,Long Kick,79,40,89,2,,Incomplete,,,,,,,
Sudeva,84:38:00,7,Oinam Nirmal Meitei,Pass,64,37,46,57,,Complete,,,,,,,
Sudeva,84:41:00,4,Moirangthem Manithoiba,Pass,49,49,70,63,,Complete,,,,,,,
Sudeva,84:43:00,10,Thangboisat Chongloi,Pass,62,64,48,62,,Complete,,,,,,,
Sudeva,84:44:00,4,Moirangthem Manithoiba,Long Kick,48,61,57,33,,Incomplete,,,,,,,
Sudeva,84:51:00,2,Sagar Patra,Pass,43,41,39,62,,Complete,,,,,,,
Sudeva,84:54:00,4,Moirangthem Manithoiba,Long Kick,40,56,29,14,,Complete,,,,,,,
Sudeva,85:00:00,6,Irfan Ahmad Mir,Offensive Duel,20,6,0,0,,Lost,,,,,TRUE,,
Sudeva,85:05:00,6,Irfan Ahmad Mir,Throw In,14,1,14,13,,,,,,,,,
Sudeva,85:09:00,25,Leishangthem Donaroy Singh,Pass,11,10,35,14,,Complete,,,,,,,
Sudeva,85:11:00,12,R Aarya Krishna,Pass,28,14,12,11,,Complete,,,,,,,
Sudeva,85:14:00,25,Leishangthem Donaroy Singh,Long Kick,15,10,69,33,,Incomplete,,,,,,,
Sudeva,85:21:00,20,Eddie Zothanmawia,Pass,52,25,63,35,,Incomplete,,,,,,,
Sudeva,85:24:00,7,Oinam Nirmal Meitei,Air Duel,58,27,0,0,,Lost,,,,,,,
Sudeva,85:28:00,25,Leishangthem Donaroy Singh,Pass,32,27,50,28,,Complete,,,,,,,
Sudeva,85:29:00,7,Oinam Nirmal Meitei,Offensive Duel,50,29,0,0,,Won,,,,,,,
Sudeva,85:56:00,25,Leishangthem Donaroy Singh,Free Kick,49,25,100,42,,,,,,,,,
Sudeva,86:05:00,25,Leishangthem Donaroy Singh,Pass,52,24,43,37,,Incomplete,,,,,,,
Sudeva,86:17:00,6,Irfan Ahmad Mir,Defensive Duel,22,23,0,0,,Lost,,,,,TRUE,,
Sudeva,86:20:00,21,Samir Thapa,Save,6,39,0,0,,Saved,,,,,,,Middle
Sudeva,86:41:00,12,R Aarya Krishna,Defensive Duel,8,26,0,0,,Lost,,,,,TRUE,,
Sudeva,86:55:00,21,Samir Thapa,Goal Kick,4,32,10,18,,,,,,,,,
Sudeva,86:58:00,25,Leishangthem Donaroy Singh,Pass,6,21,32,12,,Complete,,,,,,,
Sudeva,87:03:00,12,R Aarya Krishna,Pass,17,7,38,4,,Incomplete,,,,,,,
Sudeva,87:11:00,2,Sagar Patra,Defensive Duel,35,30,0,0,,,,,,,,,
Sudeva,87:16:00,4,Moirangthem Manithoiba,Pass,28,48,36,29,,Complete,,,,,,,
Sudeva,87:18:00,4,Moirangthem Manithoiba,Interception,32,52,0,0,,,,,,,,,
Sudeva,88:15:00,25,Leishangthem Donaroy Singh,Pass,37,24,50,9,,Complete,,,,,,,
Sudeva,88:17:00,6,Irfan Ahmad Mir,Offensive Duel,50,11,0,0,,Won,,,,,TRUE,,
Sudeva,88:20:00,6,Irfan Ahmad Mir,Pass,53,20,75,17,,Complete,,,,,,,
Sudeva,88:22:00,11,Mayengbam Lanchenba,Offensive Duel,73,18,0,0,,,,,,,,,
Sudeva,88:27:00,7,Oinam Nirmal Meitei,Pass,68,26,49,47,,Complete,,,,,,,
Sudeva,88:30:00,2,Sagar Patra,Offensive Duel,46,48,0,0,,,,,,,,,
Sudeva,88:32:00,2,Sagar Patra,Pass,42,52,57,74,,Complete,,,,,,,
Sudeva,88:36:00,4,Moirangthem Manithoiba,Offensive Duel,55,72,0,0,,,,,,,,,
Sudeva,88:37:00,4,Moirangthem Manithoiba,Pass,52,71,39,58,,Complete,,,,,,,
Sudeva,88:38:00,2,Sagar Patra,Pass,45,68,55,54,,Complete,,,,,,,
Sudeva,88:40:00,7,Oinam Nirmal Meitei,Offensive Duel,54,56,0,0,,,,,,,,,
Sudeva,88:47:00,7,Oinam Nirmal Meitei,Offensive Duel,53,58,0,0,,,,,,,,,
Sudeva,88:58:00,2,Sagar Patra,Free Kick,46,62,89,29,,,,,,,,,
Sudeva,89:12:00,6,Irfan Ahmad Mir,Throw In,111,1,109,14,,,,,,,,,
Sudeva,89:17:00,20,Eddie Zothanmawia,Pass,112,12,96,15,,Complete,,,,,,,
Sudeva,89:28:00,21,Samir Thapa,Long Kick,14,45,68,58,,Incomplete,,,,,,,
Sudeva,89:36:00,7,Oinam Nirmal Meitei,Pass,72,61,72,75,,Complete,,,,,,,
Sudeva,89:39:00,7,Oinam Nirmal Meitei,Carry,57,49,71,67,,,,,,,,,
Sudeva,89:41:00,4,Moirangthem Manithoiba,Pass,74,76,65,62,,Complete,,,,,,,
Sudeva,89:46:00,7,Oinam Nirmal Meitei,Carry,69,69,79,45,,,,,,,,,
Sudeva,89:48:00,7,Oinam Nirmal Meitei,Long Kick,75,49,102,9,,Complete,,,,,,,
Sudeva,89:54:00,12,R Aarya Krishna,Offside,97,11,0,0,,,,,,,,,
Sudeva,90:51:00,25,Leishangthem Donaroy Singh,Air Duel,48,24,0,0,,Won,,,,,,,
Sudeva,90:53:00,6,Irfan Ahmad Mir,Pass,37,13,61,16,,Incomplete,,,,,,,
Sudeva,91:01:00,4,Moirangthem Manithoiba,Pass,28,57,24,42,,Complete,,,,,,,
Sudeva,91:03:00,2,Sagar Patra,Pass,22,43,39,60,,Complete,,,,,,,
Sudeva,91:06:00,10,Thangboisat Chongloi,Pass,47,56,35,68,,Complete,,,,,,,
Sudeva,91:12:00,4,Moirangthem Manithoiba,Pass,35,70,50,62,,Complete,,,,,,,
Sudeva,91:13:00,7,Oinam Nirmal Meitei,Offensive Duel,50,63,0,0,,,,,,,,,
Sudeva,91:15:00,7,Oinam Nirmal Meitei,LBD,55,68,0,0,,,,,,,,,
Sudeva,91:19:00,7,Oinam Nirmal Meitei,Carry,55,68,84,74,,,,,,,,,
Sudeva,91:23:00,7,Oinam Nirmal Meitei,Offensive Duel,87,75,0,0,,,,,,,,,
Sudeva,91:32:00,4,Moirangthem Manithoiba,Throw In,76,78,87,71,,,,,,,,,
Sudeva,91:33:00,7,Oinam Nirmal Meitei,Pass,87,71,74,74,,Complete,,,,,,,
Sudeva,91:34:00,4,Moirangthem Manithoiba,Pass,79,77,78,61,,Complete,,,,,,,
Sudeva,91:36:00,12,R Aarya Krishna,Offensive Duel,79,65,0,0,,Lost,,,,,TRUE,,
Sudeva,91:49:00,2,Sagar Patra,Defensive Duel,15,53,0,0,,Won,,,,,TRUE,,
Sudeva,91:52:00,2,Sagar Patra,Pass,11,69,47,60,,Complete,,,,,,,
Sudeva,92:27:00,10,Thangboisat Chongloi,Pass,37,60,27,47,,Complete,,,,,,,
Sudeva,92:28:00,2,Sagar Patra,Pass,26,53,49,59,,Complete,,,,,,,
Sudeva,92:25:00,12,R Aarya Krishna,Pass,31,49,38,59,,Complete,,,,,,,
Sudeva,92:30:00,7,Oinam Nirmal Meitei,Offensive Duel,49,55,0,0,,,,,,,,,
Sudeva,92:56:00,2,Sagar Patra,Free Kick,45,60,94,35,,,,,,,,,
Sudeva,92:59:00,20,Eddie Zothanmawia,Air Duel,89,33,0,0,,Lost,,,,,,,
Sudeva,93:02:00,6,Irfan Ahmad Mir,Pass,72,20,75,38,,Complete,,,,,,,
Sudeva,93:04:00,12,R Aarya Krishna,Long Kick,76,24,93,43,,Incomplete,,,,,,,
Sudeva,93:20:00,4,Moirangthem Manithoiba,Throw In,44,78,37,68,,,,,,,,,
Sudeva,93:22:00,2,Sagar Patra,Pass,36,71,49,60,,Complete,,,,,,,
Sudeva,93:25:00,7,Oinam Nirmal Meitei,Pass,39,63,47,75,,Complete,,,,,,,
Sudeva,93:26:00,4,Moirangthem Manithoiba,Offensive Duel,47,74,0,0,,,,,,,,,
Sudeva,93:39:00,4,Moirangthem Manithoiba,Throw In,51,78,45,68,,,,,,,,,
Sudeva,93:58:00,2,Sagar Patra,Pass,37,67,49,56,,Incomplete,,,,,,,
Sudeva,94:09:00,21,Samir Thapa,Goal Kick,6,32,12,23,,,,,,,,,
Sudeva,94:13:00,25,Leishangthem Donaroy Singh,Offensive Duel,16,19,0,0,,Won,,,,,TRUE,,
Sudeva,94:15:00,25,Leishangthem Donaroy Singh,Pass,29,20,59,23,,Incomplete,,,,,,,
