Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Minerva Academy FC,11:14,5,Rokash Atom,Throw In,39,1,75,6,,,,,,,,,
Minerva Academy FC,11:16,fc,Minerva Academy FC,Ball Out,77,2,0,0,,,,,,,,,
Minerva Academy FC,11:24,5,Rokash Atom,Throw In,76,1,101,6,,,,,,,,,
Minerva Academy FC,11:28,9,Raj Singh Wahengbam ,Defensive Duel,97,7,0,0,,Lost,,,,,,,
Minerva Academy FC,11:30,9,Raj Singh Wahengbam ,Foul,98,7,0,0,,,,,,,,,
Minerva Academy FC,11:50,3,Moosa Ashiq,Head Pass,30,18,63,17,,Complete,,,,,,,
Minerva Academy FC,11:52,9,Raj Singh Wahengbam ,Pass,63,20,55,16,,Complete,,,,,,,
Minerva Academy FC,11:54,22,Paoginmang Baite,Pass,63,18,87,5,,Complete,,,,,,,
Minerva Academy FC,12:00,7,Lairenjam Sanathoi Meitei,Long Kick,93,5,98,26,,Incomplete,,,,,,,
Minerva Academy FC,12:09,7,Lairenjam Sanathoi Meitei,Pressure,96,8,0,0,,,,,,,,,
Minerva Academy FC,12:11,34,Loitam Mangal Singh,Interception,72,30,0,0,,,,,,,,,
Minerva Academy FC,12:17,22,Paoginmang Baite,Defensive Duel,69,29,0,0,,Won,,,,,,,
Minerva Academy FC,12:17,50,Thangkhanlam Samte,Pass,69,34,76,34,,Complete,,,,,,,
Minerva Academy FC,12:19,9,Raj Singh Wahengbam ,Pass,71,34,69,55,,Complete,,,,,,,
Minerva Academy FC,12:22,2,Ngashepam Reoson Singh,Pass,67,53,85,75,,Complete,,,,,,,
Minerva Academy FC,12:27,11,Khangembem Gibash Meitei,Offensive Duel,87,77,0,0,,Lost,,,,,true,,
Minerva Academy FC,12:33,2,Ngashepam Reoson Singh,Defensive Duel,66,63,0,0,,Won,,,,,,,
Minerva Academy FC,12:35,2,Ngashepam Reoson Singh,Pass,65,63,43,62,,Complete,,,,,,,
Minerva Academy FC,12:38,4,Sailex Oinam ,Pass,45,65,40,32,,Complete,,,,,,,
Minerva Academy FC,12:44,3,Moosa Ashiq,Pass,44,31,40,60,,Complete,,,,,,,
Minerva Academy FC,12:50,4,Sailex Oinam ,Pass,39,62,40,31,,Complete,,,,,,,
Minerva Academy FC,12:56,3,Moosa Ashiq,Pass,42,26,77,33,,Complete,,,,,,,
Minerva Academy FC,12:58,9,Raj Singh Wahengbam ,Pass,78,39,86,28,,Incomplete,,,,,,,
Minerva Academy FC,13:05,fc,Minerva Academy FC,Ball Out,19,2,0,0,,,,,,,,,
Minerva Academy FC,13:29,5,Rokash Atom,Throw In,18,0,38,5,,,,,,,,,
Minerva Academy FC,13:30,22,Paoginmang Baite,Head Pass,34,4,45,16,,Incomplete,,,,,,,
Minerva Academy FC,13:34,5,Rokash Atom,Pass,21,9,39,16,,Incomplete,,,,,,,
Minerva Academy FC,13:36,22,Paoginmang Baite,Defensive Duel,35,15,0,0,,Lost,,,,,true,,
Minerva Academy FC,13:46,3,Moosa Ashiq,Interception,6,15,0,0,,,,,,,,,
Minerva Academy FC,13:48,3,Moosa Ashiq,Pass,5,15,28,5,,Complete,,,,,,,
Minerva Academy FC,13:53,7,Lairenjam Sanathoi Meitei,Pass,37,5,53,20,,Incomplete,,,,,,,
Minerva Academy FC,14:04,22,Paoginmang Baite,Touch,77,12,0,0,,Bad,,,,,,,
Minerva Academy FC,14:06,22,Paoginmang Baite,Defensive Duel,81,11,0,0,,Lost,,,,,,,
Minerva Academy FC,14:09,50,Thangkhanlam Samte,Offensive Duel,55,17,0,0,,Won,,,,,,,
Minerva Academy FC,14:10,50,Thangkhanlam Samte,Pass,55,17,50,12,,Complete,,,,,,,
Minerva Academy FC,14:13,5,Rokash Atom,Pass,64,13,70,20,,Incomplete,,,,,,,
Minerva Academy FC,14:17,34,Loitam Mangal Singh,Pass,69,25,84,62,,Complete,,,,,,,
Minerva Academy FC,14:22,11,Khangembem Gibash Meitei,Shot,92,54,118,46,Left,Off Target,,,,,,,
Minerva Academy FC,14:25,fc,Minerva Academy FC,Ball Out,118,48,0,0,,,,,,,,,
Minerva Academy FC,14:55,4,Sailex Oinam ,Pass,51,44,52,42,,,,,,,,,
Minerva Academy FC,14:48,34,Loitam Mangal Singh,LBD,77,66,0,0,,Won,,,,,,,
Minerva Academy FC,14:55,3,Moosa Ashiq,Pass,26,33,7,54,,Complete,,,,,,,
Minerva Academy FC,15:01,1,Khwairakpam Yoihenba,Pass,8,54,22,66,,Complete,,,,,,,
Minerva Academy FC,15:04,4,Sailex Oinam ,Pass,19,66,49,77,,Complete,,,,,,,
Minerva Academy FC,15:07,2,Ngashepam Reoson Singh,Carry,52,76,72,77,,,,,,,,,
Minerva Academy FC,15:12,2,Ngashepam Reoson Singh,Offensive Duel,81,75,0,0,,Won,,,,,,,
Minerva Academy FC,15:42,2,Ngashepam Reoson Singh,Free Kick,85,76,106,29,,,true,,,,,,
Minerva Academy FC,15:45,3,Moosa Ashiq,Air Duel,108,34,0,0,,Lost,,,,,,,
Minerva Academy FC,15:48,fc,Minerva Academy FC,Ball Out,119,28,0,0,,,,,,,,,
Minerva Academy FC,16:16,5,Rokash Atom,Corner,116,2,108,49,,,true,,,,,,
Minerva Academy FC,16:18,3,Moosa Ashiq,Shot,106,49,116,35,Right,Off Target,,,,,,,
Minerva Academy FC,16:22,4,Sailex Oinam ,Pass,106,58,103,48,,Complete,true,,,,,,
Minerva Academy FC,16:23,4,Sailex Oinam ,Shot,102,54,110,48,Right,Blocked,,,,,,,
Minerva Academy FC,16:32,1,Khwairakpam Yoihenba,Pass,39,46,66,73,,Complete,,,,,,,
Minerva Academy FC,16:35,2,Ngashepam Reoson Singh,Offensive Duel,56,69,0,0,,Won,,,,,,,
Minerva Academy FC,16:38,2,Ngashepam Reoson Singh,Pass,67,65,70,46,,Complete,,,,,,,
Minerva Academy FC,16:40,50,Thangkhanlam Samte,Pass,70,48,77,33,,Complete,,,,,,,
Minerva Academy FC,16:44,22,Paoginmang Baite,Pass,74,32,100,5,,Complete,,,,,,,
Minerva Academy FC,16:51,7,Lairenjam Sanathoi Meitei,Pass,106,5,93,7,,Complete,,,,,,,
Minerva Academy FC,16:54,5,Rokash Atom,Pass,101,10,75,14,,Complete,,,,,,,
Minerva Academy FC,16:56,3,Moosa Ashiq,Carry,76,15,90,21,,,,,,,,,
Minerva Academy FC,17:00,3,Moosa Ashiq,Pass,87,21,91,23,,Incomplete,,,true,,,,
Minerva Academy FC,17:01,3,Moosa Ashiq,Pass,91,19,96,37,,Complete,,,,,,,
Minerva Academy FC,17:02,34,Loitam Mangal Singh,Pass,95,38,91,27,,Complete,,,,,,,
Minerva Academy FC,17:03,9,Raj Singh Wahengbam ,Shot,92,27,118,47,Right,Off Target,,,,,,,
Minerva Academy FC,17:08,fc,Minerva Academy FC,Ball Out,118,52,0,0,,,,,,,,,
Minerva Academy FC,17:18,11,Khangembem Gibash Meitei,Pressure,106,60,0,0,,,,,,,,,
Minerva Academy FC,17:20,5,Rokash Atom,Pass,63,25,78,24,,Complete,,,,,,,
Minerva Academy FC,17:24,22,Paoginmang Baite,Offensive Duel,81,24,0,0,,Lost,,,,,true,,
Minerva Academy FC,17:30,34,Loitam Mangal Singh,Interception,69,47,0,0,,,,,,,,,
Minerva Academy FC,17:32,9,Raj Singh Wahengbam ,Defensive Duel,78,51,0,0,,Lost,,,,,,,
Minerva Academy FC,17:33,34,Loitam Mangal Singh,Carry,74,46,83,53,,,,,,,,,
Minerva Academy FC,17:35,34,Loitam Mangal Singh,Pass,83,54,101,75,,Complete,,,,,,,
Minerva Academy FC,17:41,11,Khangembem Gibash Meitei,Cross,104,75,111,41,Left,,,,,,,,
Minerva Academy FC,17:45,22,Paoginmang Baite,Shot,107,42,119,48,Header,Off Target,,,,,,,
Minerva Academy FC,18:01,7,Lairenjam Sanathoi Meitei,Pressure,115,30,0,0,,,,,,,,,
Minerva Academy FC,18:05,5,Rokash Atom,Pressure,103,11,0,0,,,,,,,,,
Minerva Academy FC,18:09,50,Thangkhanlam Samte,Shot,93,31,116,37,Right,Saved,,,,,,,Left
Minerva Academy FC,18:22,5,Rokash Atom,Head Pass,56,15,79,24,,Complete,,,,,,,
Minerva Academy FC,18:39,34,Loitam Mangal Singh,Defensive Duel,66,45,0,0,,Lost,,,,,true,,
Minerva Academy FC,18:42,2,Ngashepam Reoson Singh,Pass,45,55,50,47,,Complete,,,,,,,
Minerva Academy FC,18:43,50,Thangkhanlam Samte,Pass,49,46,53,57,,Complete,,,,,,,
Minerva Academy FC,18:45,2,Ngashepam Reoson Singh,Carry,63,57,93,59,,,,,,,,,
Minerva Academy FC,18:50,2,Ngashepam Reoson Singh,Offensive Duel,95,54,0,0,,Lost,,,,,true,,
Minerva Academy FC,18:54,fc,Minerva Academy FC,Ball Out,102,79,0,0,,,,,,,,,
Minerva Academy FC,19:02,2,Ngashepam Reoson Singh,Throw In,98,80,106,66,,,,,,,,,
Minerva Academy FC,19:05,9,Raj Singh Wahengbam ,Offensive Duel,106,68,0,0,,Won,,,,,true,,
Minerva Academy FC,19:07,9,Raj Singh Wahengbam ,Pass,110,69,101,76,,Complete,,,,,,,
Minerva Academy FC,19:11,11,Khangembem Gibash Meitei,Pass,102,76,85,77,,Complete,,,,,,,
Minerva Academy FC,19:13,2,Ngashepam Reoson Singh,Pass,89,77,67,68,,Complete,,,,,,,
Minerva Academy FC,19:16,4,Sailex Oinam ,Pass,70,66,66,31,,Complete,,,,,,,
Minerva Academy FC,19:21,3,Moosa Ashiq,Long Kick,68,27,100,34,,Incomplete,,,true,,,,
Minerva Academy FC,19:32,7,Lairenjam Sanathoi Meitei,Pressure,103,26,0,0,,,,,,,,,
Minerva Academy FC,19:35,fc,Minerva Academy FC,Ball Out,88,0,0,0,,,,,,,,,
Minerva Academy FC,19:41,5,Rokash Atom,Throw In,87,2,108,7,,,,,,,,,
Minerva Academy FC,19:44,7,Lairenjam Sanathoi Meitei,Offensive Duel,106,7,0,0,,Won,,,,,true,,
Minerva Academy FC,19:50,7,Lairenjam Sanathoi Meitei,Cross,113,6,107,33,Left,,,,,,,,
Minerva Academy FC,19:52,34,Loitam Mangal Singh,LBD,105,27,0,0,,,,,,,,,
Minerva Academy FC,19:58,50,Thangkhanlam Samte,Defensive Duel,79,31,0,0,,Lost,,,,,,,
Minerva Academy FC,21:55,5,Rokash Atom,Interception,55,8,0,0,,,,,,,,,
Minerva Academy FC,21:58,9,Raj Singh Wahengbam ,Pass,57,16,49,24,,Complete,,,,,,,
Minerva Academy FC,21:59,50,Thangkhanlam Samte,Pass,50,24,56,10,,Complete,,,,,,,
Minerva Academy FC,22:00,5,Rokash Atom,Carry,52,10,79,20,,,,,,,,,
Minerva Academy FC,22:05,5,Rokash Atom,Offensive Duel,82,23,0,0,,Lost,,,,,true,,
Minerva Academy FC,22:23,1,Khwairakpam Yoihenba,Interception,7,41,0,0,,,,,,,,,
Minerva Academy FC,22:24,1,Khwairakpam Yoihenba,Offensive Duel,8,41,0,0,,Won,,,,,,,
Minerva Academy FC,22:53,1,Khwairakpam Yoihenba,Free Kick,15,44,18,60,,,,,,,,,
Minerva Academy FC,22:57,4,Sailex Oinam ,Pass,24,62,37,76,,Complete,,,,,,,
Minerva Academy FC,22:59,2,Ngashepam Reoson Singh,Pass,37,77,39,63,,Complete,,,,,,,
Minerva Academy FC,21:47,34,Loitam Mangal Singh,Subbed Out,118,26,0,0,,,,,,,,,
Minerva Academy FC,23:01,11,Khangembem Gibash Meitei,Pass,45,66,30,55,,Complete,,,,,,,
Minerva Academy FC,23:05,50,Thangkhanlam Samte,Pass,32,53,46,60,,Complete,,,,,,,
Minerva Academy FC,23:07,11,Khangembem Gibash Meitei,Pass,42,55,55,76,,Complete,,,,,,,
Minerva Academy FC,23:12,2,Ngashepam Reoson Singh,Pass,74,75,82,61,,Complete,,,,,,,
Minerva Academy FC,23:17,9,Raj Singh Wahengbam ,Offensive Duel,85,64,0,0,,Won,,,,,true,,
Minerva Academy FC,23:17,9,Raj Singh Wahengbam ,Carry,84,65,107,49,,,,,,,,,
Minerva Academy FC,23:24,9,Raj Singh Wahengbam ,Pass,112,59,103,51,,Incomplete,,,,,,,
Minerva Academy FC,23:45,11,Khangembem Gibash Meitei,Defensive Duel,35,68,0,0,,Won,,,,,true,,
Minerva Academy FC,23:49,11,Khangembem Gibash Meitei,Pass,49,75,47,60,,Complete,,,,,,,
Minerva Academy FC,23:51,50,Thangkhanlam Samte,Pass,45,62,50,74,,Complete,,,,,,,
Minerva Academy FC,23:52,11,Khangembem Gibash Meitei,Carry,45,70,68,69,,,,,,,,,
Minerva Academy FC,24:09,2,Ngashepam Reoson Singh,Interception,80,68,0,0,,,,,,,,,
Minerva Academy FC,24:40,fc,Minerva Academy FC,Ball Out,39,1,0,0,,,,,,,,,
Minerva Academy FC,24:47,5,Rokash Atom,Throw In,42,2,70,12,,,,,,,,,
Minerva Academy FC,25:02,fc,Minerva Academy FC,Ball Out,46,2,0,0,,,,,,,,,
Minerva Academy FC,25:14,3,Moosa Ashiq,Pass,6,16,24,16,,Complete,,,,,,,
Minerva Academy FC,25:15,5,Rokash Atom,Carry,25,15,44,12,,,,,,,,,
Minerva Academy FC,25:20,5,Rokash Atom,Pass,38,12,56,20,,Complete,,,,,,,
Minerva Academy FC,25:23,22,Paoginmang Baite,Pass,71,23,84,29,,Incomplete,,,true,,,,
Minerva Academy FC,25:26,19,Jayed,Pass,86,40,85,31,,Complete,,,,,,,
Minerva Academy FC,25:26,9,Raj Singh Wahengbam ,Pass,85,31,85,41,,Complete,,,,,,,
Minerva Academy FC,25:27,19,Jayed,Touch,82,41,0,0,,Bad,,,,,,,
Minerva Academy FC,25:28,19,Jayed,Defensive Duel,85,46,0,0,,Lost,,,,,,,
Minerva Academy FC,25:33,5,Rokash Atom,Pass,74,16,89,16,,Complete,,,,,,,
Minerva Academy FC,25:36,7,Lairenjam Sanathoi Meitei,Pass,86,17,92,26,,Complete,,,,,,,
Minerva Academy FC,25:37,9,Raj Singh Wahengbam ,Pass,92,22,81,23,,Complete,,,,,,,
Minerva Academy FC,25:39,22,Paoginmang Baite,Offensive Duel,81,27,0,0,,Won,,,,,,,
Minerva Academy FC,25:41,22,Paoginmang Baite,Pass,78,27,61,37,,Complete,,,,,,,
Minerva Academy FC,25:45,4,Sailex Oinam ,Pass,58,40,71,67,,Complete,,,,,,,
Minerva Academy FC,25:49,2,Ngashepam Reoson Singh,Pass,74,69,86,60,,Complete,,,,,,,
Minerva Academy FC,25:50,11,Khangembem Gibash Meitei,Pass,82,54,86,66,,Incomplete,,,,,,,
Minerva Academy FC,25:53,11,Khangembem Gibash Meitei,Shot,94,60,104,54,Right,Blocked,,,,,,,
Minerva Academy FC,25:59,50,Thangkhanlam Samte,Defensive Duel,77,39,0,0,,Lost,,,,,true,,
Minerva Academy FC,26:02,5,Rokash Atom,Interception,67,18,0,0,,,,,,,,,
Minerva Academy FC,26:05,5,Rokash Atom,Pass,81,19,78,29,,Complete,,,,,,,
Minerva Academy FC,26:08,50,Thangkhanlam Samte,Pass,83,31,86,49,,Complete,,,,,,,
Minerva Academy FC,26:11,19,Jayed,Offensive Duel,89,54,0,0,,Lost,,,,,,,
Minerva Academy FC,26:14,2,Ngashepam Reoson Singh,Pass,84,57,106,78,,Complete,,,,,,,
Minerva Academy FC,26:22,11,Khangembem Gibash Meitei,Pass,113,75,102,66,,Complete,,,,,,,
Minerva Academy FC,26:24,2,Ngashepam Reoson Singh,Offensive Duel,106,61,0,0,,Lost,,,,,,,
Minerva Academy FC,26:28,fc,Minerva Academy FC,Ball Out,118,63,0,0,,,,,,,,,
Minerva Academy FC,26:53,11,Khangembem Gibash Meitei,Corner,117,79,83,69,,,,,,,,,
Minerva Academy FC,26:59,2,Ngashepam Reoson Singh,Pass,87,66,87,49,,Complete,,,,,,,
Minerva Academy FC,27:01,22,Paoginmang Baite,Offensive Duel,90,51,0,0,,Lost,,,,,true,,
Minerva Academy FC,27:19,fc,Minerva Academy FC,Ball Out,2,44,0,0,,,,,,,,,
Minerva Academy FC,27:32,1,Khwairakpam Yoihenba,Goal Kick,7,42,4,32,,,,,,,,,
Minerva Academy FC,27:33,3,Moosa Ashiq,Carry,5,32,22,22,,,,,,,,,
Minerva Academy FC,27:38,3,Moosa Ashiq,Pass,23,22,20,58,,Complete,,,,,,,
Minerva Academy FC,27:45,4,Sailex Oinam ,Pass,32,66,44,69,,Incomplete,,,,,,,
Minerva Academy FC,27:51,4,Sailex Oinam ,Long Kick,30,63,89,68,,Incomplete,,,,,,,
Minerva Academy FC,27:58,9,Raj Singh Wahengbam ,Interception,86,55,0,0,,,,,,,,,
Minerva Academy FC,28:00,9,Raj Singh Wahengbam ,Shot,91,52,119,40,Right,Goal,,,,,,,Bottom
Minerva Academy FC,28:57,9,Raj Singh Wahengbam ,Defensive Duel,87,70,0,0,,Won,,,,,true,,
Minerva Academy FC,29:01,11,Khangembem Gibash Meitei,Defensive Duel,100,62,0,0,,Won,,,,,true,,
Minerva Academy FC,29:02,11,Khangembem Gibash Meitei,Shot,98,56,104,49,Left,Blocked,,,,,,,
Minerva Academy FC,29:13,22,Paoginmang Baite,Pass,91,6,88,18,,Complete,,,,,,,
Minerva Academy FC,29:14,9,Raj Singh Wahengbam ,Pass,87,15,85,26,,Complete,,,,,,,
Minerva Academy FC,29:16,50,Thangkhanlam Samte,Offensive Duel,86,30,0,0,,Won,,,,,,,
Minerva Academy FC,29:16,50,Thangkhanlam Samte,Pass,86,25,79,17,,Complete,,,,,,,
Minerva Academy FC,29:19,50,Thangkhanlam Samte,Pass,79,17,52,40,,Complete,,,,,,,
Minerva Academy FC,29:25,4,Sailex Oinam ,Pass,49,47,67,68,,Complete,,,,,,,
Minerva Academy FC,29:28,2,Ngashepam Reoson Singh,Pass,70,66,86,50,,,,,,,,,
Minerva Academy FC,29:31,9,Raj Singh Wahengbam ,Offensive Duel,84,56,0,0,,Won,,,,,true,,
Minerva Academy FC,29:35,50,Thangkhanlam Samte,Pass,81,29,100,9,,Complete,,,,,,,
Minerva Academy FC,29:37,7,Lairenjam Sanathoi Meitei,Offensive Duel,100,11,0,0,,Won,,,,,,,
Minerva Academy FC,29:38,7,Lairenjam Sanathoi Meitei,Shot,94,14,117,58,Right,Off Target,,,,,,,
Minerva Academy FC,30:04,4,Sailex Oinam ,Pass,45,66,54,66,,Complete,,,,,,,
Minerva Academy FC,30:05,2,Ngashepam Reoson Singh,Pass,53,64,39,47,,Complete,,,,,,,
Minerva Academy FC,30:08,3,Moosa Ashiq,Pass,39,42,38,65,,Complete,,,,,,,
Minerva Academy FC,30:11,4,Sailex Oinam ,Pass,36,61,51,72,,Complete,,,,,,,
Minerva Academy FC,30:12,2,Ngashepam Reoson Singh,Carry,50,72,79,64,,,,,,,,,
Minerva Academy FC,30:16,2,Ngashepam Reoson Singh,Pass,82,62,99,75,,Complete,,,,,,,
Minerva Academy FC,30:21,11,Khangembem Gibash Meitei,Offensive Duel,103,70,0,0,,Won,,,,,true,,
Minerva Academy FC,30:23,11,Khangembem Gibash Meitei,Pass,109,57,104,47,,Complete,true,,,,,,
Minerva Academy FC,30:24,9,Raj Singh Wahengbam ,Shot,105,50,109,47,Right,Off Target,,,,,,,
Minerva Academy FC,30:29,fc,Minerva Academy FC,Ball Out,117,64,0,0,,,,,,,,,
Minerva Academy FC,30:53,11,Khangembem Gibash Meitei,Corner,117,79,100,41,,,,,,,,,
Minerva Academy FC,31:00,2,Ngashepam Reoson Singh,Pass,86,75,71,59,,Complete,,,,,,,
Minerva Academy FC,31:04,19,Jayed,Pass,77,65,81,29,,Complete,,,,,,,
Minerva Academy FC,31:09,5,Rokash Atom,Pass,79,21,97,6,,Complete,,,,,,,
Minerva Academy FC,31:13,7,Lairenjam Sanathoi Meitei,Pass,94,9,101,32,,Complete,,,,,,,
Minerva Academy FC,31:14,9,Raj Singh Wahengbam ,Touch,102,31,0,0,,Bad,,,,,,,
Minerva Academy FC,31:20,3,Moosa Ashiq,Offensive Duel,59,26,0,0,,Won,,,,,true,,
Minerva Academy FC,31:22,3,Moosa Ashiq,Pass,63,27,75,9,,Complete,,,,,,,
Minerva Academy FC,31:24,5,Rokash Atom,Pass,76,12,84,23,,Complete,,,,,,,
Minerva Academy FC,31:26,22,Paoginmang Baite,Pass,85,15,109,10,,Incomplete,,,,,,,
Minerva Academy FC,31:30,7,Lairenjam Sanathoi Meitei,Defensive Duel,112,13,0,0,,Lost,,,,,,,
Minerva Academy FC,31:32,fc,Minerva Academy FC,Ball Out,118,14,0,0,,,,,,,,,
Minerva Academy FC,32:03,7,Lairenjam Sanathoi Meitei,Pressure,113,18,0,0,,,,,,,,,
Minerva Academy FC,32:06,50,Thangkhanlam Samte,Interception,73,20,0,0,,,,,,,,,
Minerva Academy FC,32:22,3,Moosa Ashiq,Pass,21,5,12,15,,Complete,,,,,,,
Minerva Academy FC,32:25,1,Khwairakpam Yoihenba,Pass,12,24,17,59,,Complete,,,,,,,
Minerva Academy FC,32:29,4,Sailex Oinam ,Long Kick,13,55,52,75,,,,,,,,,
Minerva Academy FC,32:34,2,Ngashepam Reoson Singh,Long Kick,70,66,87,10,,Complete,,,,,,,
Minerva Academy FC,32:39,7,Lairenjam Sanathoi Meitei,Long Kick,86,15,106,37,,Incomplete,,,true,,,,
Minerva Academy FC,32:45,5,Rokash Atom,Pass,87,17,100,47,,Incomplete,,,,,,,
Minerva Academy FC,32:49,50,Thangkhanlam Samte,Head Pass,73,42,61,70,,Complete,,,,,,,
Minerva Academy FC,32:55,2,Ngashepam Reoson Singh,Pass,56,72,42,59,,Complete,,,,,,,
Minerva Academy FC,33:01,4,Sailex Oinam ,Pass,42,61,33,27,,Complete,,,,,,,
Minerva Academy FC,33:08,3,Moosa Ashiq,Pass,46,16,25,38,,Complete,,,,,,,
Minerva Academy FC,33:12,1,Khwairakpam Yoihenba,Pass,25,39,27,56,,Complete,,,,,,,
Minerva Academy FC,33:20,4,Sailex Oinam ,Pass,35,61,33,32,,Complete,,,,,,,
Minerva Academy FC,33:23,3,Moosa Ashiq,Long Kick,33,37,79,6,,Complete,,,,,,,
Minerva Academy FC,33:26,7,Lairenjam Sanathoi Meitei,Pass,79,5,84,18,,Complete,,,,,,,
Minerva Academy FC,33:29,22,Paoginmang Baite,Pass,83,15,103,15,,Complete,,,,,,,
Minerva Academy FC,33:31,9,Raj Singh Wahengbam ,Offensive Duel,104,15,0,0,,Lost,,,,,,,
Minerva Academy FC,33:33,fc,Minerva Academy FC,Ball Out,117,16,0,0,,,,,,,,,
Minerva Academy FC,34:04,11,Khangembem Gibash Meitei,Corner,117,3,93,9,,,,,,,,,
Minerva Academy FC,34:08,5,Rokash Atom,Pass,92,10,112,12,,Complete,,,,,,,
Minerva Academy FC,34:11,11,Khangembem Gibash Meitei,Cross,114,12,109,42,Left,,true,,,,,,
Minerva Academy FC,34:13,4,Sailex Oinam ,Shot,110,38,115,57,Header,Off Target,,,,,,,
Minerva Academy FC,34:17,3,Moosa Ashiq,Pressure,114,61,0,0,,,,,,,,,
Minerva Academy FC,34:29,1,Khwairakpam Yoihenba,Pass,33,44,44,67,,Complete,,,,,,,
Minerva Academy FC,34:35,2,Ngashepam Reoson Singh,Pass,48,67,86,77,,Complete,,,,,,,
Minerva Academy FC,34:38,11,Khangembem Gibash Meitei,Offensive Duel,86,75,0,0,,Lost,,,,,true,,
Minerva Academy FC,34:46,11,Khangembem Gibash Meitei,Offensive Duel,102,73,0,0,,Won,,,,,true,,
Minerva Academy FC,34:47,11,Khangembem Gibash Meitei,Cross,109,71,109,69,Right,Blocked,,,,,,,
Minerva Academy FC,34:50,fc,Minerva Academy FC,Ball Out,118,73,0,0,,,,,,,,,
Minerva Academy FC,35:08,11,Khangembem Gibash Meitei,Corner,116,78,109,13,,,,,,,,,
Minerva Academy FC,35:15,5,Rokash Atom,Cross,111,10,117,36,Left,,,,,,,,
Minerva Academy FC,35:34,9,Raj Singh Wahengbam ,Pressure,94,34,0,0,,,,,,,,,
Minerva Academy FC,35:40,11,Khangembem Gibash Meitei,Pressure,110,72,0,0,,,,,,,,,
Minerva Academy FC,35:38,19,Jayed,Pressure,94,75,0,0,,,,,,,,,
Minerva Academy FC,35:43,2,Ngashepam Reoson Singh,Head Pass,83,75,83,80,,,,,,true,,,
Minerva Academy FC,35:45,fc,Minerva Academy FC,Ball Out,81,79,0,0,,,,,,,,,
Minerva Academy FC,35:58,50,Thangkhanlam Samte,Defensive Duel,70,75,0,0,,Lost,,,,,true,,
Minerva Academy FC,36:02,4,Sailex Oinam ,Defensive Duel,41,75,0,0,,Won,,,,,true,,
Minerva Academy FC,36:03,4,Sailex Oinam ,Pass,42,78,51,76,,Complete,,,,,,,
Minerva Academy FC,36:05,50,Thangkhanlam Samte,LBD,51,76,0,0,,Lost,,,,,,,
Minerva Academy FC,36:06,50,Thangkhanlam Samte,Foul,52,78,0,0,,,,,,,,,
Minverva Academy FC,36:55,1,Khwairakpam Yoihenba,Save,2,40,0,0,Middle,Saved,,,,,,,Top
Minverva Academy FC,37:00,1,Khwairakpam Yoihenba,Hand Pass,18,39,8,23,,Complete,,,,,,,
Minverva Academy FC,37:07,5,Rokash Atom,Pass,37,10,78,17,,Complete,,,,,,,
Minverva Academy FC,37:09,9,Raj Singh Wahengbam ,Offensive Duel,77,15,0,0,,Lost,,,,,,,
Minverva Academy FC,37:14,50,Thangkhanlam Samte,Interception,65,26,0,0,,,,,,,,,
Minverva Academy FC,37:17,3,Moosa Ashiq,Long Kick,44,20,87,72,,Complete,,,,,,,
Minverva Academy FC,37:20,11,Khangembem Gibash Meitei,Carry,84,70,94,54,,,,,,,,,
Minverva Academy FC,37:26,11,Khangembem Gibash Meitei,Offensive Duel,93,57,0,0,,Won,,,,,true,,
Minverva Academy FC,37:29,11,Khangembem Gibash Meitei,Shot,96,41,103,41,Left,Blocked,,,,,,,
Minverva Academy FC,37:31,7,Lairenjam Sanathoi Meitei,Shot,97,32,119,35,Right,Off Target,,,,,,,
Minverva Academy FC,37:51,5,Rokash Atom,Defensive Duel,90,13,0,0,,Won,,,,,true,,
Minverva Academy FC,37:59,fc,Minverva Academy FC,Ball Out,31,1,0,0,,,,,,,,,
Minverva Academy FC,38:17,5,Rokash Atom,Throw In,39,1,78,5,,,,,,,,,
Minverva Academy FC,38:17,fc,Minverva Academy FC,Ball Out,50,1,0,0,,,,,,,,,
Minverva Academy FC,38:35,22,Paoginmang Baite,Defensive Duel,43,13,0,0,,Won,,,,,true,,
Minverva Academy FC,38:35,50,Thangkhanlam Samte,Defensive Duel,43,11,0,0,,Won,,,,,,,
Minverva Academy FC,38:38,22,Paoginmang Baite,Pass,42,16,19,15,,Complete,,,,,,,
Minverva Academy FC,38:42,4,Sailex Oinam ,Pass,21,13,19,52,,Complete,,,,,,,
Minverva Academy FC,38:44,4,Sailex Oinam ,Carry,16,46,35,63,,,,,,,,,
Minverva Academy FC,38:48,4,Sailex Oinam ,Long Kick,34,58,70,75,,Complete,,,,,,,
Minverva Academy FC,38:52,11,Khangembem Gibash Meitei,Carry,66,72,80,59,,,,,,,,,
Minverva Academy FC,38:56,11,Khangembem Gibash Meitei,Pass,80,64,82,38,,Complete,,,,,,,
Minverva Academy FC,39:01,22,Paoginmang Baite,Offensive Duel,90,26,0,0,,Won,,,,,true,,
Minverva Academy FC,39:02,22,Paoginmang Baite,Shot,92,25,119,35,Left,Off Target,,,,,,,
Minverva Academy FC,39:10,fc,Minverva Academy FC,Ball Out,118,32,0,0,,,,,,,,,
